,operation,one,two
0,INS,,٦
1,DEL,انها,
2,SUB,تخونك,اهاتخونك
3,OK,وانك,وانك
4,SUB,تلهو,تلبوبها
5,DEL,بها,
6,OK,في,في
7,OK,ساعات,ساعات
8,OK,فراغك,فراغك
9,OK,ولا,ولا
10,SUB,يعنيك,يعنكم
11,DEL,من,
12,SUB,شانها,نشاا
13,SUB,بعد,بعدذلك
14,DEL,ذلك,
15,SUB,اخلاصولا,اخلاص
16,INS,,ولا
17,OK,خداع,خداع
18,SUB,اانت,اا
19,SUB,مخلص,مخلصف
20,DEL,فيما,
21,SUB,تقول,باتقول
22,OK,وكيف,وكيف
23,OK,تنقلب,تنقلب
24,OK,هذه,هذه
25,OK,المراة,المراة
26,SUB,التي,التى
27,OK,كانت,كانت
28,OK,كل,كل
29,OK,نساء,نساء
30,OK,الارض,الارض
31,SUB,عندي,عندى
32,OK,وكل,وكل
33,OK,ما,ما
34,OK,يخفق,يخفق
35,OK,له,له
36,SUB,قلبي,قلى
37,SUB,فتصبح,فبصبح
38,OK,بين,بين
39,OK,مساء,مساء
40,OK,وصباح,وصباح
41,SUB,وهي,وهله
42,DEL,لهو,
43,SUB,ساعة,وساعة
44,OK,ومتعة,ومتعة
45,OK,فراغ,فراغ
46,OK,اهذا,اهذا
47,OK,خداع,خداع
48,SUB,يجوز,وز
49,SUB,على,عل
50,OK,انسان,انسان
51,INS,,او
52,SUB,اوتضمن,تضمن
53,OK,اذا,اذا
54,OK,انا,انا
55,OK,اتخذتها,اتخذتها
56,SUB,لهوا,هو
57,INS,,او
58,SUB,ومتاعا,متاعا
59,OK,الا,الا
60,INS,,يته
61,SUB,يتمكن,مكن
62,SUB,اللهو,اللهر
63,OK,ويطيب,ويطيب
64,OK,المتاع,المتاع
65,OK,واننا,واننا
66,OK,لا,لا
67,SUB,ننكفئ,نتك
68,INS,,ز
69,OK,بعد,بعد
70,INS,,ان
71,SUB,ايام,ام
72,OK,او,او
73,OK,بعد,بعد
74,OK,اسابيع,اسابيع
75,OK,الى,الى
76,OK,استغراقنا,استغراقنا
77,OK,القديم,القديم
78,SUB,وشكوكنا,وشكوك
79,INS,,نا
80,SUB,القديمة,القدمة
81,SUB,وعذابنا,وعذابت
82,SUB,الاليم,االاا
83,OK,لا,لا
84,OK,لا,لا
85,OK,هذا,هذا
86,SUB,محال,مج
87,SUB,باطل,الباطل
88,OK,واستدراج,واستدراج
89,OK,لا,لا
90,OK,يستر,يستر
91,OK,ما,ما
92,SUB,وراءه,وراء
93,SUB,وتزوير,وزويد
94,OK,لا,لا
95,SUB,ارضاه,ارضاء
96,OK,لكن,لكن
97,OK,الفتاة,الفتاة
98,SUB,مليحة,ملحة
99,DEL,مع,
100,SUB,ذاك,هذا
101,INS,,ك
102,OK,تصور,تصور
103,OK,بضاضتها,بضاضتها
104,SUB,وهي,وهى
105,OK,جالسة,جالسة
106,OK,الى,الى
107,SUB,جانبك,جانب
108,INS,,كف
109,DEL,في,
110,OK,المركبة,المركبة
111,OK,وانفاسها,وانفاسها
112,SUB,وهي,وهت
113,SUB,تهب,هبع
114,DEL,على,
115,SUB,خدك,لخدك
116,SUB,فتسري,فنسرى
117,INS,,ى
118,DEL,في,
119,SUB,جميع,بجميع
120,OK,اوصالك,اوصالك
121,OK,وقبلتها,وقبلتها
122,SUB,وهي,وه
123,OK,ترتعش,ترتعش
124,OK,على,على
125,OK,شفتيك,شفتيك
126,OK,وحلاوتها,وحلاوتها
127,OK,وقد,وقد
128,OK,زادها,زادها
129,OK,النحول,النحول
130,SUB,في,فى
131,OK,هذه,هذه
132,OK,الاشهر,الاشهر
133,OK,حلاوة,حلاوة
134,SUB,على,عل
135,OK,حلاوة,حلاوة
136,SUB,ونحولها,وحولها
137,OK,نفسه,نفسه
138,SUB,وما,ومايني
139,DEL,ينبئ,
140,OK,عنه,عنه
141,OK,ويكشفه,ويكشفه
142,OK,لك,لك
143,OK,من,من
144,OK,المودة,المودة
145,OK,والحنين,والحنين
146,OK,وتصور,وتصور
147,OK,ذلك,ذلك
148,SUB,كله,كاسه
149,OK,بين,بين
150,SUB,يديك,بديك
151,OK,في,في
152,OK,مدى,مدى
153,OK,بضع,بضع
154,OK,ساعات,ساعات
155,OK,وانت,وانت
156,DEL,مع,
157,OK,هذا,هذا
158,SUB,تفكر,تف
159,SUB,تفكر,تكر
160,SUB,في,فبا
161,SUB,ماذا,ذا
162,SUB,في,فى
163,SUB,نبذ,نسذ
164,OK,هذه,هذه
165,OK,النعمة,النعمة
166,SUB,التي,التى
167,SUB,تسعى,تسى
168,SUB,اليك,الك
169,SUB,وفي,وف
170,OK,الخوف,الخوف
171,SUB,والجبن,والجن
172,SUB,والفرار,والفرر
173,OK,هذا,هذا
174,SUB,حق,حى
175,OK,كله,كله
176,OK,ان,ان
177,OK,الفتاة,الفتاة
178,SUB,لمليحة,لملحة
179,INS,,و
180,SUB,ولا,لا
181,SUB,نكران,نـكران
182,SUB,ولكن,واسكن
183,SUB,ولكن,والكن
184,SUB,ماذا,ما
185,SUB,يا,ذا
186,SUB,اخي,بااتى
187,SUB,انتظرها,انتخارها
188,SUB,واله,والهها
189,DEL,بها,
190,OK,ولا,ولا
191,OK,تدعها,تدعها
192,OK,لغيرك,لغيرك
