,operation,one,two
0,SUB,الحمد,الاي
1,SUB,لله,ته
2,SUB,على,عل
3,OK,السلامة,السلامة
4,INS,,ا
5,OK,سلمك,سلمك
6,SUB,لله,الله
7,SUB,وعافاك,وعلقاك
8,SUB,هل,ول
9,SUB,لي,لى
10,OK,ان,ان
11,OK,القاك,القاك
12,SUB,اليوم,المام
13,DEL,نعم,
14,SUB,تفضلي,تض
15,OK,اتفضل,اتفضل
16,OK,لا,لا
17,OK,لست,لست
18,OK,اتفضل,اتفضل
19,SUB,ولكني,ولكي
20,OK,ازورك,ازورك
21,SUB,لالتمس,لايقس
22,OK,الغفران,الغفران
23,OK,هل,هل
24,OK,في,في
25,OK,وسعك,وسعك
26,OK,ان,ان
27,OK,تمثل,تمثل
28,SUB,دور,دار
29,OK,الكاهن,الكاهن
30,SUB,في,فى
31,SUB,الديانة,الدنانة
32,SUB,المسيحية,المسحة
33,DEL,سارة,
34,OK,قال,قال
35,SUB,اخشى,اخمى
36,OK,ان,ان
37,SUB,يكون,يسكون
38,OK,دورك,دورك
39,OK,اذن,اذن
40,OK,هو,هو
41,OK,دور,دور
42,OK,الخاطئة,الخاطئة
43,INS,,ي
44,OK,قالت,قالت
45,OK,هو,هو
46,SUB,ذاك,ذلك
47,OK,فالى,فالى
48,OK,اللقاء,اللقاء
49,SUB,فالتليفون,والتليفان
50,OK,لا,لا
51,OK,يتسع,يتسع
52,OK,لمثل,لمثل
53,OK,هذا,هذا
54,SUB,الحديث,الحديت
55,OK,لم,لم
56,OK,يشعر,يشعر
57,OK,ذلك,ذلك
58,OK,اليوم,اليوم
59,OK,وهو,وهو
60,SUB,ينتظرها,يتتظرها
61,SUB,بخداع,خداع
62,OK,ولا,ولا
63,OK,باستغفال,باستغفال
64,OK,ولا,ولا
65,OK,احتقار,احتقار
66,OK,ولكنه,ولكنه
67,OK,شعر,شعر
68,OK,بخسارة,بخسارة
69,OK,واسف,واسف
70,OK,وانتظرها,وانتظرها
71,SUB,كما,تا
72,OK,ينتظر,ينتظر
73,OK,الطبيب,الطبيب
74,SUB,مريضا,نضا
75,OK,يلجا,يلجا
76,OK,اليه,اليه
77,OK,واستقبلها,واستقبلها
78,OK,عاطفا,عاطفا
79,OK,عليها,عليها
80,OK,متطلعا,متطلعا
81,SUB,الى,الي
82,DEL,ما,
83,SUB,وراء,ماوراء
84,OK,حديثها,حديثها
85,OK,مستعدا,مستعدا
86,SUB,للتسامح,للتسلح
87,OK,في,في
88,SUB,الاصغاء,اللصغاء
89,OK,اليها,اليها
90,OK,فدخلت,فدخلت
91,SUB,وهي,وو
92,OK,تقول,تقول
93,SUB,في,فى
94,OK,غير,غير
95,SUB,احتجاز,اتحا
96,SUB,ولا,لا
97,SUB,امتناع,امتنا
98,OK,لا,لا
99,SUB,قبلات,قبيلت
100,OK,ولا,ولا
101,SUB,تحيات,بحيات
102,SUB,حتى,حبي
103,OK,تعرف,تعرف
104,SUB,قصتي,وصي
105,OK,واعرف,واعرف
106,SUB,رايك,رائك
107,OK,اسمع,اسمع
108,DEL,يا,
109,SUB,فلان,يافلان
110,SUB,انني,اني
111,DEL,لا,
112,SUB,اؤمن,لااؤمن
113,OK,بصداقة,بصداقة
114,OK,المراة,المراة
115,SUB,للمراة,الراة
116,OK,ولا,ولا
117,OK,عزاء,عزاء
118,OK,لي,لي
119,OK,في,في
120,OK,معاشرة,معاشرة
121,OK,الصديقات,الصديقات
122,OK,المزعومات,المزعومات
123,SUB,على,عل
124,SUB,الاطلاق,اللطلاق
125,SUB,فان,وارى
126,OK,لم,لم
127,OK,يكن,يكن
128,SUB,الى,ايم
129,SUB,جانبي,جا
130,INS,,اي
131,OK,رجل,رجل
132,SUB,اهابه,اها
133,SUB,واحبه,واحو
134,SUB,واعتمد,واعمد
135,SUB,على,عل
136,SUB,سنده,سسنده
137,SUB,فانا,ولذا
138,OK,في,في
139,OK,وحشة,وحشة
140,SUB,الهالكين,الهالكان
141,OK,وانا,وانا
142,OK,ضعيفة,ضعيفة
143,OK,ضعيفة,ضعيفة
144,OK,ضعيفة,ضعيفة
145,DEL,لا,
146,SUB,طاقة,لاطلقة
147,OK,لي,لي
148,SUB,على,عل
149,OK,دفع,دفع
150,OK,الغواية,الغواية
151,OK,وقد,وقد
152,SUB,افترقنا,اقررقنا
153,SUB,يائسين,بالاسان
154,OK,ليس,ليس
155,OK,لك,لك
156,OK,حق,حق
157,SUB,عندي,عندى
158,OK,وليس,وليس
159,OK,لي,لي
160,OK,حق,حق
161,OK,عندك,عندك
162,SUB,وانا,واذا
