,operation,one,two
0,OK,الحقيبة,الحقيبة
1,SUB,المغلقة,المذلقة
2,SUB,ولا,لا
3,INS,,و
4,SUB,يتجهم,يجهم
5,OK,ولكنه,ولكنه
6,OK,لا,لا
7,OK,يتطلق,يتطلق
8,SUB,ويتبسط,واتبسط
9,INS,,وـل
10,DEL,فلم,
11,SUB,تتهيا,تتها
12,SUB,للموعد,للمو
13,INS,,عد
14,INS,,بز
15,SUB,بزينتها,ينتها
16,OK,التي,التي
17,SUB,تعلم,تعل
18,SUB,انها,ايها
19,SUB,تروقه,تراقه
20,SUB,وتستجلب,وتستجيب
21,OK,هواه,هواه
22,SUB,ولكنها,ولـكتها
23,OK,لم,لم
24,OK,تهمل,تهمل
25,SUB,زينتها,زيتتها
26,OK,اهمال,اهمال
27,OK,المعرض,المعرض
28,OK,قليل,قليل
29,INS,,ايل٢
30,INS,,ا
31,SUB,الاكتراث,سار
32,INS,,ث
33,SUB,فهي,وهي
34,OK,زينة,زينة
35,SUB,صالحة,صليحة
36,OK,مع,مع
37,OK,قليل,قليل
38,OK,من,من
39,OK,الاعتذار,الاعتذار
40,OK,واذا,واذا
41,SUB,وصل,وصن
42,INS,,مرا
43,INS,,ا
44,SUB,الامر,الا
45,SUB,الى,الي
46,OK,هذا,هذا
47,SUB,فاي,ناي
48,OK,اعتذار,اعتذار
49,OK,لا,لا
50,SUB,يغني,يغذى
51,SUB,غناه,غذاءه
52,OK,ولو,ولو
53,OK,جاء,جاء
54,OK,عفو,عفو
55,OK,الساعة,الساعة
56,OK,وكان,وكان
57,OK,من,من
58,SUB,دابها,داما
59,OK,ان,ان
60,SUB,تختلس,فتاس
61,SUB,رضاه,رد
62,INS,,و
63,INS,,و
64,INS,,ا
65,SUB,وتحطم,تحط
66,SUB,الحواجز,الحرا
67,SUB,بينها,يا
68,SUB,وبينه,به
69,SUB,بسلاح,لاح
70,OK,من,من
71,SUB,سلاحين,سلم
72,INS,,حاذ
73,SUB,بالدعابة,بالدعلية
74,SUB,والتهكم,والتهج
75,OK,او,او
76,INS,,بالامي
77,SUB,بالاسىوالتضعضع,والتضعضع
78,SUB,فاما,ولما
79,OK,في,في
80,OK,هذه,هذه
81,OK,المرة,المرة
82,SUB,فسلاح,وسلاح
83,INS,,الامي
84,INS,,وايقاس
85,SUB,الاسىوالتماسالشفقة,الشفقة
86,OK,لن,لن
87,SUB,يلائم,يلام
88,OK,مظهر,مظهر
89,INS,,ا
90,SUB,السفارة,سر
91,SUB,التي,الي
92,SUB,تتردد,يردد
93,OK,بين,بين
94,SUB,الحرب,اطرب
95,SUB,والسلام,وليلا
96,OK,فدخلت,فدخلت
97,OK,من,من
98,OK,الباب,الباب
99,OK,وهي,وهي
100,OK,تشهر,تشهر
101,SUB,سلاح,سيا
102,SUB,التهكم,التهك
103,OK,والمناوشة,والمناوشة
104,OK,والتفتت,والتفتت
105,SUB,وهي,وه
106,OK,داخلة,داخلة
107,SUB,كمن,كن
108,OK,ضل,ضل
109,OK,الطريق,الطريق
110,SUB,وافضىبه,واقضي
111,INS,,ه
112,OK,السير,السير
113,OK,الى,الى
114,OK,غير,غير
115,OK,المكان,المكان
116,OK,المتوقع,المتوقع
117,OK,فقالت,فقالت
118,SUB,وهي,وو
119,SUB,تلقي,تلق
120,SUB,بقبعتها,بقاعتها
121,INS,,اك
122,INS,,ايه
123,OK,من,من
124,SUB,اكبر,ار
125,SUB,العجب,ج
126,SUB,انني,اي
127,SUB,وصلت,و
128,INS,,ا
129,INS,,لمت
130,SUB,الى,ال
131,SUB,هنا,هذا
132,OK,ولم,ولم
133,OK,اصل,اصل
134,OK,الى,الى
135,SUB,المعبد,المهاد
136,INS,,قال
137,INS,,همام
138,OK,في,في
139,SUB,سره,سرو
140,SUB,ويحك,و
141,INS,,ك
142,OK,هذه,هذه
143,SUB,تحية,جة
144,OK,وعظك,وعظك
145,OK,ثم,ثم
146,SUB,اجابها,اجلها
147,SUB,من,مر
148,SUB,نمط,تمط
149,SUB,تحيتها,تحيتا
150,SUB,قائلا,قاثيا
151,DEL,همام,
152,DEL,قال,
153,OK,معبد,معبد
154,OK,استغفري,استغفري
155,SUB,لله,الله
156,DEL,يا,
157,SUB,امة,باامة
158,SUB,لله,اليو
159,INS,,١
160,OK,وهل,وهل
161,SUB,تستطيع,تستطبع
162,OK,قدماك,قدماك
163,SUB,ان,ار
164,OK,تحملاك,تحملاك
165,OK,الى,الى
166,OK,المعبد,المعبد
167,OK,ولو,ولو
168,OK,قادك,قادك
169,OK,اليه,اليه
170,OK,الف,الف
171,OK,دليل,دليل
172,SUB,قالت,والت
173,SUB,ولم,و
174,SUB,تتريث,تراث
175,OK,انه,انه
176,SUB,لتقريظ,لتةر
177,INS,,يظ
178,OK,حسن,حسن
179,OK,لبيتك,لبيتك
180,OK,ان,ان
181,SUB,يكون,يكرن
182,INS,,مر
183,DEL,هو,
184,OK,المكان,المكان
185,OK,الوحيد,الوحيد
186,OK,الذي,الذي
187,SUB,تحملني,عملي
188,OK,اليه,اليه
189,SUB,قدماي,قدملى
190,INS,,١
191,OK,قال,قال
192,OK,وهل,وهل
193,SUB,تحسبينني,يسائي
194,OK,اغتبط,اغتبط
195,OK,بهذا,بهذا
196,OK,التقريظ,التقريظ
