,operation,one,two
0,OK,ان,ان
1,OK,اللقاء,اللقاء
2,OK,بعد,بعد
3,INS,,يو
4,SUB,يومين,مين
5,OK,او,او
6,OK,ثلاثة,ثلاثة
7,OK,امتع,امتع
8,SUB,واشهى,واشاي
9,OK,وساخبرك,وساخبرك
10,OK,او,او
11,SUB,تخبرني,تخارف
12,OK,عن,عن
13,OK,الموعد,الموعد
14,OK,متى,متى
15,OK,طلبناه,طلبناه
16,OK,ولا,ولا
17,OK,نتفق,نتفق
18,OK,عليه,عليه
19,SUB,الان,اللذ
20,OK,واستحسن,واستحسن
21,OK,منها,منها
22,OK,هذا,هذا
23,SUB,التسويف,ايتسو
24,INS,,رف
25,SUB,كما,ا
26,OK,كان,كان
27,OK,من,من
28,OK,قبل,قبل
29,OK,يستحسن,يستحسن
30,SUB,منها,مها
31,SUB,نشاطها,اشاطها
32,SUB,في,فى
33,SUB,تعجيل,تعجبل
34,SUB,المواعيد,المواعبد
35,SUB,وود,وان
36,OK,في,في
37,OK,خلده,خلده
38,OK,لو,لو
39,OK,يتاجل,يتاجل
40,OK,اللقاء,اللقاء
41,OK,خمسة,خمسة
42,SUB,ايام,انا
43,OK,او,او
44,OK,ستة,ستة
45,OK,لا,لا
46,OK,يوما,يوما
47,OK,او,او
48,SUB,يومين,يومئذ
49,SUB,ففي,في
50,OK,ذلك,ذلك
51,DEL,علاج,
52,DEL,الشك,
53,OK,فطام,فطام
54,SUB,للهوى,لهوى
55,SUB,وشحذ,وتحذ
56,OK,للشوق,للشوق
57,OK,والرغبة,والرغبة
58,SUB,وامتحان,وامتحار
59,SUB,لقوى,اقوى
60,OK,النفس,النفس
61,SUB,يسبر,يسير
62,OK,غورها,غورها
63,SUB,ويلذ,والذ
64,OK,فيه,فيه
65,OK,حب,حب
66,OK,الاستطلاع,الاستطلاع
67,OK,الا,الا
68,SUB,انها,ارا
69,OK,محاولة,محاولة
70,OK,قصيرة,قصيرة
71,OK,لم,لم
72,SUB,يكتب,يهتب
73,OK,لها,لها
74,OK,العمر,العمر
75,SUB,المديد,المداد
76,SUB,فما,وا
77,OK,هو,هو
78,OK,الا,الا
79,SUB,موعد,مو
80,INS,,عد
81,OK,او,او
82,INS,,مو
83,SUB,موعدان,عدان
84,OK,حتى,حتى
85,OK,احس,احس
86,SUB,كما,كا
87,OK,يحس,يحس
88,OK,كل,كل
89,OK,رجل,رجل
90,OK,يفهم,يفهم
91,SUB,طباع,طالع
92,OK,المراة,المراة
93,OK,التي,التي
94,OK,يهواها,يهواها
95,SUB,انها,ايهايم
96,DEL,لم,
97,OK,تحافظ,تحافظ
98,SUB,على,عل
99,SUB,وفائها,وفاءها
100,SUB,ولم,ودنعم
101,DEL,تعصم,
102,OK,جسدها,جسدها
103,OK,ايام,ايام
104,SUB,الغياب,الغبا
105,INS,,ب
106,SUB,وانها,ولها
107,SUB,اصبحت,اصحت
108,SUB,ترحب,رحب
109,SUB,بالتسويف,سو
110,INS,,الة
111,INS,,ف
112,SUB,لانها,لالاءها
113,INS,,تر
114,SUB,تريده,يده
115,SUB,وتستريح,وتسرح
116,SUB,اليه,الهة
117,INS,,٠
118,SUB,ورجع,ورجح
119,SUB,الى,الي
120,INS,,ذا
121,SUB,ذاكرته,كرته
122,SUB,يفتش,يتمذش
123,SUB,لعله,لعلويذ
124,SUB,يذكر,كر
125,OK,هل,هل
126,OK,هي,هي
127,OK,التي,التي
128,SUB,اقترحت,اقرحت
129,SUB,في,ف
130,SUB,بادئ,بلدى
131,SUB,الامر,ايام
132,OK,ان,ان
133,OK,يعالج,يعالج
134,SUB,الشك,الشاك
135,SUB,بالتسويف,بالنسائف
136,SUB,والمباعدة,والمالعدة
137,SUB,بين,ببن
138,SUB,المواعيد,المواعبد
139,OK,او,او
140,INS,,مر
141,DEL,هو,
142,SUB,الذي,الذى
143,OK,بدا,بدا
144,SUB,بالاقتراح,باللقراح
145,SUB,فتذكر,خذر
146,SUB,انها,ايها
147,OK,كانت,كانت
148,SUB,تحوم,تحرم
149,OK,حول,حول
150,SUB,الاقتراح,اللقرا
151,OK,وتوحيه,وتوحيه
152,SUB,اليه,اياه
153,SUB,وتهتم,وم
154,OK,بان,بان
155,SUB,توقع,يواع
156,SUB,في,ف
157,OK,ذهنه,ذهنه
158,OK,انه,انه
159,OK,هو,هو
160,OK,صاحبه,صاحبه
161,SUB,وموحيه,وماحية
162,SUB,فقال,وقال
163,OK,لها,لها
164,SUB,متهكما,متا
165,OK,ارى,ارى
166,OK,ان,ان
167,SUB,الحل,الل
168,SUB,الاخير,الاخبر
169,OK,الذي,الذي
170,OK,اهتدينا,اهتدينا
171,SUB,اليه,اياه
172,SUB,يرضي,رضي
173,SUB,اكثر,اكر
174,OK,من,من
175,SUB,اثنين,ن
176,OK,قالت,قالت
177,OK,ماذا,ماذا
178,INS,,امي
