,operation,one,two
0,INS,,١١٦
1,INS,,اسر
2,INS,,ار
3,INS,,الايات
4,INS,,و
5,SUB,والتجرد,التجرد
6,OK,عن,عن
7,OK,الماديات,الماديات
8,INS,,و
9,SUB,والظلمات,الظلمات
10,SUB,وهي,وهى
11,OK,يخالف,يخالف
12,OK,حراثة,حراثة
13,OK,الدنيا,الدنيا
14,SUB,وهي,و
15,INS,,هى
16,SUB,تحصيل,نحصيل
17,OK,المال,المال
18,INS,,و
19,SUB,والجاه,الجاه
20,DEL,فلا,
21,SUB,نجاة,فلانجاة
22,OK,لاحد,لاحد
23,OK,الا,الا
24,OK,لمن,لمن
25,OK,كان,كان
26,OK,حاله,حاله
27,SUB,في,فى
28,OK,الدنيا,الدنيا
29,OK,كحال,كحال
30,OK,المسافر,المسافر
31,SUB,الذي,الذى
32,OK,يقتصر,يقتصر
33,OK,منها,منها
34,OK,على,على
35,OK,قدر,قدر
36,OK,الضرورة,الضرورة
37,DEL,ولا,
38,SUB,سعادة,ولاسعادة
39,OK,لاحد,لاحد
40,OK,الا,الا
41,OK,لمن,لمن
42,OK,قدم,قدم
43,OK,الى,الى
44,OK,الله,الله
45,OK,عارفا,عارفا
46,OK,به,به
47,INS,,و
48,SUB,وبملكوته,بملكوته
49,INS,,و
50,SUB,وايات,ايات
51,OK,جلاله,جلاله
52,INS,,و
53,SUB,وعظمته,عظمته
54,INS,,و
55,SUB,واحب,احب
56,OK,الله,الله
57,OK,بقلبه,بقلبه
58,OK,فان,فان
59,OK,المعرفة,المعرفة
60,INS,,و
61,SUB,والمحبة,المحبة
62,DEL,لا,
63,SUB,ينالان,لاينالان
64,OK,الا,الا
65,OK,بدوام,بدوام
66,OK,الطلب,الطلب
67,OK,والفكر,والفكر
68,DEL,ولا,
69,SUB,يفرغ,ولايفرغ
70,OK,القلب,القلب
71,OK,اليهما,اليهما
72,OK,الا,الا
73,OK,بالاعراض,بالاعراض
74,OK,عن,عن
75,OK,شواغل,شواغل
76,OK,الدنيا,الدنيا
77,INS,,و
78,SUB,والفراغ,الفراغ
79,OK,عن,عن
80,OK,محبة,محبة
81,OK,غير,غير
82,OK,الله,الله
83,OK,وغير,وغير
84,OK,صفاته,صفاته
85,INS,,و
86,SUB,وافعاله,افعا
87,INS,,له
88,OK,من,من
89,OK,حيث,حيث
90,SUB,هي,هى
91,OK,افعاله,افعاله
92,OK,فان,فان
93,OK,من,من
94,OK,احب,احب
95,OK,احدا,احدا
96,OK,احب,احب
97,OK,اثاره,اثاره
98,OK,لاجله,لاجله
99,SUB,فانت,قانت
100,OK,يا,يا
101,SUB,حبيبي,حبيبى
102,OK,ان,ان
103,OK,كنت,كنت
104,OK,من,من
105,OK,اهل,اهل
106,OK,البصيرة,البصيرة
107,OK,فقد,فقد
108,OK,علمت,علمت
109,OK,ان,ان
110,DEL,مدار,
111,SUB,النجاة,مدارالنجاة
112,OK,على,على
113,OK,الاعراض,الاعراض
114,OK,عن,عن
115,OK,الدنيا,الدنيا
116,INS,,و
117,SUB,واهلها,اهلها
118,INS,,و
119,SUB,ومدار,مدار
120,OK,السعادة,السعادة
121,OK,الحقيقية,الحقيقية
122,INS,,و
123,SUB,والتقرب,التقرب
124,OK,عند,عند
125,OK,الله,الله
126,OK,بالحكمة,بالحكمة
127,OK,الالهية,الالهية
128,SUB,التي,التى
129,SUB,هي,هى
130,OK,المعبر,المعبر
131,OK,عنها,عنها
132,OK,بالايمان,بالايمان
133,OK,بالله,بالله
134,INS,,و
135,SUB,وملائكته,ملائكته
136,INS,,و
137,SUB,وكتبه,كتبه
138,INS,,و
139,SUB,ورسله,رسله
140,INS,,و
141,SUB,واليوم,اليوم
142,OK,الاخر,الاخر
143,SUB,وان,و
144,DEL,لم,
145,SUB,تكن,انلمتكن
146,OK,من,من
147,OK,اهل,اهل
148,OK,الكشف,الكشف
149,INS,,و
150,SUB,والبصيرة,البصيرة
151,OK,فكن,فكن
152,DEL,لا,
153,SUB,اقل,لااقل
154,OK,من,من
155,OK,اهل,اهل
156,OK,التقليد,التقليد
157,INS,,و
158,SUB,والايمان,الايمان
159,OK,بظاهر,بظاهر
160,OK,القران,القران
161,OK,وانظر,وانظر
162,OK,الى,الى
163,OK,تحذير,تحذير
164,OK,الله,الله
165,OK,تعالى,تعالى
166,OK,اياك,اياك
167,OK,في,في
168,OK,عدد,عدد
169,OK,كثير,كثير
170,OK,من,من
171,OK,الايات,الايات
172,OK,كقوله,كقوله
173,OK,من,من
174,OK,كان,كان
175,SUB,يريد,يربد
176,SUB,الحياة,الحيوة
177,OK,الدنيا,الدنيا
178,INS,,و
179,SUB,وزينتها,زبنتها
180,DEL,نوف,
181,SUB,اليهم,نوفاليهم
182,OK,اعمالهم,اعمالهم
183,OK,الاية,الاية
184,OK,وكقوله,وكقوله
185,OK,تعالى,تعالى
186,INS,,و
187,SUB,فاما,اما
188,OK,من,من
189,OK,طغى,طغى
190,INS,,و
191,SUB,واثر,اثر
192,SUB,الحياة,الحيوة
193,OK,الدنيا,الدنيا
194,OK,فان,فان
195,OK,الجحيم,الجحيم
196,SUB,هي,هى
197,OK,الماوى,الماوى
198,INS,,و
199,SUB,وكقوله,كقوله
200,OK,الذين,الذين
201,OK,يستحبون,يستحبون
202,SUB,الحياة,الحيوة
203,OK,الدنيا,الدنيا
204,OK,على,على
205,OK,الاخرة,الاخرة
206,OK,و,و
207,DEL,يصدون,
208,DEL,عن,
209,DEL,سبيل,
210,DEL,الله,
211,DEL,و,
212,OK,يبغونها,يبغونها
213,OK,عوجا,عوجا
214,SUB,اولئك,او
215,INS,,لثاث
216,SUB,في,فى
217,OK,ضلال,ضلال
218,OK,بعيد,بعيد
219,INS,,و
220,SUB,وكقوله,كقوله
221,SUB,ولكن,ولكر
222,OK,من,من
223,OK,شرح,شرح
224,SUB,بالكفر,بالكمر
225,OK,صدرا,صدرا
226,OK,فعليهم,فعليهم
227,OK,غضب,غضب
228,OK,من,من
229,INS,,ربهم
230,DEL,الله,
231,OK,ولهم,ولهم
232,OK,عذاب,عذاب
233,SUB,عظيم,اليم
234,OK,ذلك,ذلك
235,OK,بانهم,بانهم
236,OK,استحبوا,استحبوا
237,SUB,الحياة,الحيوة
238,OK,الدنيا,الدنيا
239,OK,على,على
240,OK,الاخرة,الاخرة
241,INS,,و
242,SUB,وقوله,قوله
243,OK,من,من
244,OK,كان,كان
245,OK,يريد,يريد
246,OK,العاجلة,العاجلة
247,OK,عجلنا,عجلنا
248,OK,له,له
249,OK,فيها,فيها
250,DEL,ما,
251,SUB,نشاء,مانشاء
252,OK,لمن,لمن
253,OK,نريد,نريد
254,SUB,ثم,نم
255,SUB,جعلنا,حعلنا
256,OK,له,له
257,OK,جهنم,جهنم
258,SUB,يصلاها,بصلاها
259,OK,مذموما,مذموما
260,OK,مدحورا,مدحورا
261,INS,,و
262,SUB,ومن,من
263,OK,اراد,اراد
264,OK,الاخرة,الاخرة
265,OK,وسعى,وسعى
266,OK,لها,لها
267,OK,سعيها,سعيها
268,OK,الاية,الاية
269,OK,فمن,فمن
270,OK,الناس,الناس
271,OK,من,من
272,OK,يقول,يقول
273,OK,ربنا,ربنا
274,SUB,اتنا,اننا
275,SUB,في,فى
276,OK,الدنيا,الدنيا
277,SUB,وما,وماله
278,DEL,له,
279,SUB,في,فى
280,OK,الاخرة,الاخرة
281,OK,من,من
282,OK,خلاق,خلاق
283,OK,الاية,الاية
284,SUB,وفي,وفى
285,OK,حمعسق,حمعسق
286,OK,من,من
287,OK,كان,كان
288,OK,يريد,يريد
289,OK,حرث,حرث
290,OK,الاخرة,الاخرة
291,SUB,نزد,نزدله
292,DEL,له,
293,SUB,في,فى
294,OK,حرثه,حرثه
295,INS,,و
296,SUB,ومن,من
297,OK,كان,كان
298,OK,يريد,يريد
299,OK,حرث,حرث
300,OK,الدنيا,الدنيا
301,OK,نؤته,نؤته
302,OK,منها,منها
303,SUB,وما,وماله
304,DEL,له,
305,SUB,في,فى
306,OK,الاخرة,الاخرة
307,OK,من,من
308,OK,نصيب,نصيب
309,INS,,و
310,SUB,وقوله,قوله
311,OK,ان,ان
312,OK,الذين,الذين
313,SUB,لا,لاير
314,SUB,يرجون,جون
315,SUB,لقاءنا,لقائنا
316,OK,ورضوا,ورضوا
317,SUB,بالحياة,بالحيوة
318,OK,الدنيا,الدنيا
319,INS,,و
320,SUB,واطمانوا,اطمانوا
321,OK,بها,بها
322,INS,,و
323,SUB,والذين,الذينهم
324,DEL,هم,
325,OK,عن,عن
326,SUB,اياتنا,ايا
327,INS,,ننا
328,OK,غافلون,غافلون
329,OK,اولئك,اولئك
330,SUB,ماواهم,ماويهم
331,OK,النار,النار
332,OK,بما,بما
333,OK,كانوا,كانوا
334,OK,يكسبون,يكسبون
335,INS,,و
336,SUB,وقوله,قوله
337,OK,زين,زين
338,OK,للذين,للذين
339,OK,كفروا,كفروا
340,SUB,الحياة,الحيوة
341,OK,الدنيا,الدنيا
342,INS,,و
343,SUB,ويسخرون,يسخرون
344,OK,من,من
345,OK,الذين,الذين
346,OK,امنوا,امنوا
347,INS,,و
348,SUB,والذين,الذين
349,OK,اتقوا,اتقوا
350,OK,فوقهم,فوقهم
351,OK,يوم,يوم
352,OK,القيامة,القيامة
353,INS,,و
354,SUB,وقوله,قوله
355,OK,تلك,تلك
356,OK,الدار,الدار
357,OK,الاخرة,الاخرة
358,OK,نجعلها,نجعلها
359,OK,للذين,للذين
360,SUB,لا,لاير
361,SUB,يريدون,يدون
362,OK,علوا,علوا
363,SUB,في,فى
