,operation,one,two
0,INS,,اسر
1,INS,,ار
2,SUB,لا,الايات
3,SUB,ينافي,لاينافى
4,OK,كونه,كونه
5,OK,تعالى,تعالى
6,OK,قائما,قائما
7,OK,بالقسط,بالقسط
8,OK,والعدل,والعدل
9,OK,والجود,والجود
10,OK,والكرم,والكرم
11,OK,ازلا,ازلا
12,INS,,و
13,SUB,وابدا,ابدا
14,INS,,و
15,SUB,وربما,ربما
16,OK,توهموا,توهموا
17,OK,ان,ان
18,SUB,مختاريته,مختاربته
19,SUB,تعالى,نعالى
20,OK,اوجبت,اوجبت
21,DEL,تجدد,
22,SUB,الفاعلية,تجددالفاعلية
23,OK,واستيناف,واستيناف
24,OK,الفعل,الفعل
25,OK,بعد,بعد
26,SUB,ما,مالم
27,DEL,لم,
28,OK,يكن,يكن
29,INS,,و
30,SUB,وهذا,هذا
31,OK,ايضا,ايضا
32,OK,من,من
33,OK,تلفيقات,تلفيقات
34,OK,الاوهام,الاوهام
35,INS,,و
36,SUB,ومختلقات,مختلقات
37,OK,الذهن,الذهن
38,SUB,التي,التى
39,OK,من,من
40,OK,قبيل,قبيل
41,OK,اضغاث,اضغاث
42,OK,الاحلام,الاحلام
43,OK,فان,فان
44,OK,اختياره,اختياره
45,OK,جل,جل
46,OK,ذكره,ذكره
47,OK,اجل,اجل
48,INS,,و
49,SUB,وارفع,ارفع
50,OK,من,من
51,OK,النمط,النمط
52,SUB,الذي,الذى
53,SUB,تصوروه,نصوروه
54,OK,من,من
55,SUB,طرفي,طرفى
56,OK,الجبر,الجبر
57,INS,,و
58,SUB,والاختيار,الاختيار
59,OK,اذ,اذ
60,OK,لم,لم
61,OK,يفهم,يفهم
62,OK,جمهورهم,جمهورهم
63,OK,من,من
64,OK,الجبر,الجبر
65,OK,الا,الا
66,SUB,في,فى
67,SUB,الطبائع,الطبايع
68,OK,العديمة,العديمة
69,OK,الشعور,الشعور
70,DEL,ولا,
71,DEL,من,
72,SUB,الاختيار,ولامنالاختيارالافى
73,DEL,الا,
74,DEL,في,
75,OK,القصد,القصد
76,SUB,الذي,الذى
77,SUB,يكون,بكون
78,SUB,في,فى
79,OK,الحيوان,الحيوان
80,OK,بعد,بعد
81,OK,حصول,حصول
82,SUB,الداعي,الداعى
83,OK,عقيب,عقيب
84,OK,القدرة,القدرة
85,SUB,التي,التى
86,OK,شانها,شانها
87,OK,القوة,القوة
88,OK,الامكانية,الامكانية
89,SUB,المتساوية,المتساوبة
90,OK,نسبتها,نسبتها
91,OK,الى,الى
92,OK,الضدين,الضدين
93,OK,والطرفين,والطرفين
94,INS,,و
95,SUB,وهذه,هذه
96,DEL,لا,
97,SUB,يوجد,لايوجد
98,SUB,الا,الافى
99,DEL,في,
100,OK,الناقصين,الناقصين
101,DEL,في,
102,SUB,القدرة,فىالقدرة
103,SUB,المفتقرة,المفتقرةفى
104,DEL,في,
105,OK,كونها,كونها
106,OK,مبدا,مبدا
107,OK,للفعل,للفعل
108,OK,الى,الى
109,OK,انضمام,انضمام
110,SUB,الداعي,الداعى
111,OK,من,من
112,OK,الخارج,الخارج
113,SUB,واما,و
114,SUB,القدرة,اماالقدرة
115,OK,الازلية,الازلية
116,OK,فليست,فليست
117,OK,كما,كما
118,OK,زعموه,زعموه
119,INS,,و
120,SUB,وجلت,جلت
121,INS,,و
122,SUB,وتقدست,تقدست
123,OK,عما,عما
124,OK,اعتقدوه,اعتقدوه
125,SUB,في,فى
126,OK,حقها,حقها
127,SUB,لانها,لانهاعينالارادة
128,INS,,و
129,OK,عين,عين
130,DEL,الارادة,
131,DEL,وعين,
132,SUB,الداعي,الداعى
133,SUB,الذي,الذى
134,OK,هو,هو
135,OK,علمه,علمه
136,OK,تعالى,تعالى
137,OK,بالكل,بالكل
138,OK,على,على
139,OK,الوجه,الوجه
140,SUB,الاتم,الانه
141,OK,الاعلى,الاعلى
142,OK,فهو,فهو
143,OK,تعالى,تعالى
144,OK,بنفسه,بنفسه
145,OK,قادر,قادر
146,SUB,مريد,مر
147,INS,,بد
148,OK,خالق,خالق
149,DEL,لما,
150,SUB,يشاء,لمايشاء
151,OK,كيف,كيف
152,OK,يشاء,يشاء
153,OK,فاعل,فاعل
154,OK,لما,لما
155,SUB,يريد,يربد
156,OK,كيف,كيف
157,OK,يريد,يريد
158,OK,فكان,فكان
159,OK,خالقا,خالقا
160,SUB,لم,لسم
161,OK,يزل,يزل
162,SUB,ولا,و
163,SUB,يزال,لايزال
164,OK,فاعلا,فاعلا
165,OK,للعالم,للعالم
166,OK,كما,كما
167,OK,يعلم,يعلم
168,SUB,في,فى
169,OK,الاباد,الاباد
170,OK,والازال,والازال
171,OK,فيكون,فيكون
172,OK,الخلق,الخلق
173,OK,قديما,قديما
174,OK,والمخلوق,والمخلوق
175,OK,حادثا,حادثا
176,OK,والعلم,والعلم
177,OK,قديما,قديما
178,OK,والمعلوم,والمعلوم
179,OK,متجددا,متجددا
180,INS,,و
181,SUB,وكذا,كذا
182,OK,الارادة,الارادة
183,OK,والافاضة,والافاضة
184,OK,والرازقية,والرازقية
185,OK,كلها,كلها
186,OK,مستمرة,مستمرة
187,OK,ازلية,ازلية
188,OK,لكن,لكن
189,OK,المرادات,المرادات
190,OK,والمفاضات,والمفاضات
191,OK,والارزاق,والارزاق
192,OK,حادثة,حادثة
193,SUB,متجددة,متجدة
194,OK,ولن,ولن
195,DEL,تجد,
196,SUB,لسنة,نجدلسنه
197,OK,الله,الله
198,OK,تبديلا,تبديلا
199,OK,لعدم,لعدم
200,SUB,تغيره,تنغيرهفىذانه
201,DEL,في,
202,DEL,ذاته,
203,OK,وكمالات,وكمالات
204,SUB,ذاته,ذانه
205,OK,وما,وما
206,OK,يقتضيه,يقتضيه
207,OK,صفاته,صفاته
208,OK,الكمالية,الكمالية
209,OK,ولن,ولن
210,DEL,تجد,
211,DEL,لسنت,
212,SUB,الله,تجدلسنةالله
213,SUB,تحويلا,تحو
214,DEL,اذ,
215,SUB,لا,بلا
216,SUB,محول,اذلامحول
217,DEL,لفيضه,
218,SUB,واعطائه,لفيضهواعطائه
219,DEL,ولا,
220,SUB,مبطل,ولامبطل
221,OK,لقيوميته,لقيوميته
222,SUB,وانشائه,وانشائهولامبدل
223,DEL,ولا,
224,DEL,مبدل,
225,OK,لكلماته,لكلماته
226,OK,قوله,قوله
227,DEL,لا,
228,SUB,تبديل,لاتبديل
229,OK,لخلق,لخلق
230,SUB,الله,اللهذلك
231,DEL,ذلك,
232,OK,الدين,الدين
233,OK,القيم,القيم
234,SUB,وقوله,وقولهلايبدل
235,DEL,ما,
236,DEL,يبدل,
237,SUB,القول,القوى
238,SUB,لدي,لدى
239,OK,وقد,وقد
240,SUB,علمت,علمتانقوله
241,DEL,ان,
242,DEL,قوله,
243,OK,ابداعه,ابداعه
244,OK,وامره,وامره
245,OK,كلمته,كلمته
246,OK,وتكوينه,وتكوينه
247,OK,وقوله,وقوله
248,OK,ومن,ومن
249,OK,اياته,اياته
250,OK,ان,ان
251,OK,تقوم,تقوم
252,OK,السماء,السماء
253,OK,والارض,والارض
254,OK,بامره,بامره
255,OK,وامره,وامره
256,SUB,دائم,دايم
257,INS,,و
258,SUB,والامر,الامر
259,SUB,الدائم,الدا
260,OK,لا,لا
261,INS,,نم
262,SUB,يتغير,يعير
263,DEL,ولا,
264,SUB,يوجب,ولايوجب
265,OK,تغير,تغير
266,OK,المامور,المامور
267,DEL,في,
268,SUB,ذاته,فىذاته
269,OK,تغير,تغير
270,OK,الامر,الامر
271,OK,كما,كما
272,SUB,لا,لابوح
273,DEL,يوجب,
274,SUB,تغير,نعر
275,OK,الامر,الامر
276,OK,لان,لان
277,OK,الامر,الامر
278,OK,من,من
279,OK,عالم,عالم
280,OK,الالهية,الالهية
281,OK,والبقاء,والبقاء
282,OK,والمامور,والمامور
283,OK,من,من
284,OK,عالم,عالم
285,OK,الخلق,الخلق
286,OK,والفناء,والفناء
287,OK,والدثور,والدثور
288,SUB,واياك,واباك
289,OK,ان,ان
290,OK,تشتبه,تشتبه
291,OK,عليك,عليك
292,OK,وتلتبس,وتلتبس
293,DEL,ما,
294,SUB,قررناه,ماقررناه
295,OK,من,من
296,DEL,تجدد,
297,SUB,الخلق,تجددالخلق
298,SUB,والتكوين,والتكوبن
299,OK,مع,مع
300,OK,بقاء,بقاء
301,OK,الامر,الامر
302,INS,,و
303,SUB,والابداع,الابداع
304,OK,بكلام,بكلام
305,OK,الاشاعرة,الاشاعرة
306,SUB,اتباع,اتباعابى
307,DEL,ابي,
308,OK,الحسن,الحسن
309,SUB,الاشعري,الاشعرىحيثقالوا
310,DEL,حيث,
311,DEL,قالوا,
312,OK,ان,ان
313,OK,العلم,العلم
314,SUB,قديم,قدريم
315,OK,والتعلق,والتعلق
316,SUB,حادث,حادثو
317,SUB,وكذا,كذا
318,OK,القدرة,القدرة
319,SUB,قديمة,قدريمة
320,OK,وتعلقها,وتعلقها
321,OK,بالمقدورات,بالمقدورات
322,OK,حادثة,حادثة
