,operation,one,two
0,SUB,اوحى,اوى
1,OK,اليه,اليه
2,OK,كل,كل
3,OK,ذلك,ذلك
4,OK,قد,قد
5,SUB,فسد,فسدوا
6,INS,,به
7,INS,,لو
8,DEL,وانحل,
9,SUB,ومات,مات
10,SUB,ولم,ويب
11,DEL,يبق,
12,SUB,الا,قالا
13,DEL,ان,
14,SUB,يدفن,اندفن
15,DEL,وان,
16,SUB,يحمله,وانبحمله
17,OK,الى,الى
18,OK,الدفن,الدفن
19,SUB,ابواه,انواه
20,OK,وهما,وهما
21,OK,اخر,اخر
22,OK,من,من
23,OK,يود,يود
24,OK,له,له
25,OK,الموت,الموت
26,INS,,وب
27,SUB,ويخف,خف
28,OK,به,به
29,OK,الى,الى
30,OK,ذلك,ذلك
31,SUB,المصير,المضير
32,OK,لو,لو
33,OK,كانت,كانت
34,OK,المسالة,المسالة
35,OK,قضية,قضية
36,OK,تنظر,تنظر
37,DEL,وحكما,
38,SUB,يصدر,وحنايصدر
39,OK,بعد,بعد
40,SUB,نظرها,نظره
41,SUB,لكان,الكاس
42,SUB,عجيبا,تجسا
43,DEL,ان,
44,SUB,تثبت,انتثبت
45,SUB,القطيعة,القطعة
46,SUB,قبل,قبلبوتا
47,DEL,ثبوت,
48,SUB,الخيانة,لخانة
49,SUB,وان,وانتقع
50,DEL,تقع,
51,OK,العقوبة,العقوبة
52,OK,قبل,قبل
53,SUB,وضوح,وضو
54,OK,الجناية,الجناية
55,INS,,و
56,INS,,لـ
57,SUB,ولكن,كن
58,SUB,من,منه
59,DEL,هو,
60,SUB,القاضي,والقاضى
61,OK,هنا,هنا
62,OK,ومن,ومن
63,SUB,الجاني,الجاى
64,OK,ومن,ومن
65,OK,الفريسة,الفريسة
66,OK,ومن,ومن
67,OK,صاحب,صاحب
68,OK,الفصل,الفصل
69,OK,وشارع,وشارع
70,OK,القانون,القانون
71,DEL,سارة,
72,OK,هنا,هنا
73,OK,قضية,قضية
74,OK,لا,لا
75,OK,تلمح,تلمح
76,SUB,فيها,في
77,SUB,قاضيا,اقايا
78,SUB,حتى,حى
79,SUB,تراه,رهج
80,SUB,جانيا,اننا
81,OK,وتراه,وتراه
82,SUB,فريسة,فريسسه
83,SUB,وتراه,سا
84,DEL,مقضيا,
85,OK,عليه,عليه
86,OK,فلا,فلا
87,SUB,حكم,حول
88,DEL,ولا,
89,SUB,براهين,ابراهينوس
90,SUB,ولا,رلا
91,SUB,شريعة,هة
92,SUB,بل,ل
93,INS,,ورههم
94,INS,,ص
95,OK,حادث,حادث
96,OK,من,من
97,SUB,حوداث,حوادث
98,SUB,القدر,القدري
99,SUB,ينقض,نقضت
100,DEL,كما,
101,SUB,تنقض,اتنقضا
102,SUB,الصاعقة,لصاعقة
103,OK,او,او
104,OK,يشتعل,يشتعل
105,SUB,كما,ك
106,INS,,ا
107,OK,تشتعل,تشتعل
108,OK,النار,النار
109,SUB,هنا,هن
110,SUB,عناصرطبيعية,اعناصر
111,INS,,طسعة
112,SUB,لا,لات
113,SUB,تسال,سالفها
114,DEL,فيها,
115,OK,ماذا,ماذا
116,SUB,تنوي,تنوى
117,SUB,وماذا,وما
118,INS,,ذا
119,SUB,تريد,تربد
120,OK,بل,بل
121,SUB,تسال,تسالفها
122,DEL,فيها,
123,OK,ماذا,ماذا
124,INS,,ص
125,SUB,عملت,ملت
126,OK,بعد,بعد
127,OK,ان,ان
128,OK,تعمل,تعمل
129,SUB,كالذي,كالذى
130,SUB,يهرب,ير
131,INS,,رب
132,OK,من,من
133,SUB,السيل,اليل
134,SUB,ليقع,لف
135,DEL,في,
136,SUB,الهاوية,فىالطاوبة
137,SUB,وكالذي,وكالذى
138,SUB,يهرب,ير
139,INS,,رب
140,OK,من,من
141,SUB,البركان,البر
142,INS,,كان
143,INS,,ل
144,SUB,ليقع,يقعف
145,DEL,في,
146,DEL,اللجة,
147,SUB,الزاخرة,الجةالراخرة
148,SUB,وكالذي,وكالذى
149,INS,,با
150,SUB,يهرب,رب
151,SUB,من,بمن
152,SUB,النمر,اه
153,INS,,لب
154,SUB,ليبتلعه,تلعه
155,SUB,التمساح,اتساح
156,SUB,وكالذي,وكالذى
157,OK,يهرب,يهرب
158,OK,من,من
159,OK,الرصاص,الرصاص
160,SUB,لتنوشه,لتنوثه
161,SUB,الرياح,الرماح
162,SUB,كل,كلى
163,OK,ما,ما
164,OK,انت,انت
165,SUB,قادر,قادران
166,DEL,ان,
167,SUB,تجزم,جزم
168,OK,به,به
169,OK,هنا,هنا
170,OK,انه,انه
171,OK,لن,لن
172,OK,يستطيع,يستطيع
173,OK,البقاء,البقاء
174,OK,حيث,حيث
175,OK,كان,كان
176,OK,وهل,وهل
177,OK,يستطيع,يستطيع
178,SUB,البقاء,البقاث
179,DEL,حيث,
180,SUB,صار,دا
181,OK,كلا,كلا
182,OK,ولا,ولا
183,OK,هنالك,هنالك
184,SUB,يستطيع,تطيع
185,OK,البقاء,البقاء
