,operation,one,two
0,SUB,يخلبونها,يخلب
1,INS,,وبرا
2,OK,وقد,وقد
3,SUB,يهيجون,سيجون
4,SUB,نفسها,نضبا
5,OK,ولكنهم,ولكنهم
6,OK,لا,لا
7,SUB,يقربونها,يقربورا
8,OK,اليهم,اليهم
9,OK,ولا,ولا
10,OK,الى,الى
11,OK,نفسها,نفسها
12,OK,ان,ان
13,SUB,احدهم,احد
14,INS,,مل
15,SUB,لينظر,ينظر
16,OK,اليها,اليها
17,OK,كانه,كانه
18,SUB,غريب,غريبي
19,SUB,يمشي,مشر
20,SUB,في,فى
21,OK,بلد,بلد
22,OK,غريب,غريب
23,OK,يخشى,يخشى
24,OK,ان,ان
25,OK,يتقدم,يتقدم
26,OK,او,او
27,OK,يتاخر,يتاخر
28,OK,متهيبا,متهيبا
29,SUB,يعديها,يعديهاب
30,SUB,بالتهيب,التهيب
31,SUB,فتقوم,فتهوم
32,OK,بينهما,بينهما
33,OK,الحواجز,الحواجز
34,OK,والسدود,والسدود
35,OK,ولا,ولا
36,OK,يسهل,يسهل
37,OK,التقريب,التقريب
38,OK,بينهما,بينهما
39,OK,بعد,بعد
40,OK,ذلك,ذلك
41,DEL,او,
42,SUB,ينظر,اوينظر
43,OK,اليها,اليها
44,OK,نظرة,نظرة
45,OK,القانص,القانص
46,OK,الفاتك,الفاتك
47,INS,,في
48,INS,,ر
49,SUB,فيربكها,بـكها
50,SUB,ويزعزع,وزعزع
51,OK,شعورها,شعورها
52,OK,ويوقع,ويوقع
53,SUB,الهزيمة,الهزت
54,INS,,مة
55,INS,,ى
56,DEL,في,
57,SUB,سريرتها,س
58,DEL,فانه,
59,DEL,ينظر,
60,DEL,اليها,
61,DEL,بعد,
62,DEL,ان,
63,SUB,نظر,ر
64,DEL,ادولف,
65,SUB,منجو,م
66,OK,اما,اما
67,OK,الرجل,الرجل
68,OK,الخبير,الخبير
69,OK,بالنساء,بالنساء
70,OK,من,من
71,OK,امثال,امثال
72,SUB,الى,ادولف
73,SUB,مئات,مجو
74,INS,,فانه
75,INS,,يدظر
76,INS,,اليها
77,INS,,بعد
78,SUB,من,ان
79,INS,,نظر
80,INS,,الى
81,INS,,٠
82,INS,,تم
83,SUB,قبلها,نقلها
84,OK,فاذا,فاذا
85,OK,به,به
86,OK,يعرفها,يعرفها
87,SUB,مكشوفة,مكث
88,INS,,وفهم
89,SUB,معراة,حراة
90,OK,من,من
91,DEL,كل,
92,SUB,ستر,سبر
93,SUB,ومن,ومنكلك
94,DEL,كل,
95,SUB,طلاء,لطالا
96,OK,واذا,واذا
