,operation,one,two
0,INS,,١٣
1,SUB,ممشوقة,مشوقة
2,OK,القوام,القوام
3,SUB,فمالت,فالت
4,SUB,اليه,اله
5,OK,شفقة,شفقة
6,OK,ثم,ثم
7,OK,مالت,مالت
8,SUB,اليه,البه
9,SUB,حبا,حرا
10,OK,ثم,ثم
11,OK,تمالك,تمالك
12,OK,نفسه,نفسه
13,OK,بعد,بعد
14,OK,طول,طول
15,OK,العلاج,العلاج
16,OK,حتى,حتى
17,OK,انفردا,انفردا
18,SUB,في,فى
19,SUB,بعض,امض
20,OK,الجلسات,الجلسات
21,SUB,فبلغ,فم
22,INS,,اه
23,DEL,من,
24,SUB,سرورها,رو
25,SUB,به,له
26,OK,وسروره,وسروره
27,SUB,بها,به
28,SUB,ان,اانن
29,SUB,نظر,فار
30,OK,اليها,اليها
31,SUB,ونظرت,وزظر
32,SUB,اليه,تاليه
33,SUB,وعيونهما,وعي
34,SUB,تومضبالمحبة,وبهما
35,SUB,ثم,تومض
36,INS,,بالحه
37,OK,اعتنقا,اعتنقا
38,SUB,في,فى
39,OK,قبلة,قبلة
40,OK,طويلة,طويلة
41,OK,جارفة,جارفة
42,OK,وكان,وكان
43,OK,بين,بين
44,OK,المتفرجين,المتفرجين
45,SUB,على,علم
46,DEL,مقربة,
47,SUB,منهما,قرةمنهم
48,SUB,سيدة,اسيدة
49,OK,نصف,نصف
50,SUB,في,فى
51,SUB,نحو,حو
52,OK,الاربعين,الاربعين
53,SUB,وفتيات,وقتيات
54,OK,ناهدات,ناهدات
55,OK,في,في
56,OK,مثل,مثل
57,OK,سن,سن
58,OK,الفتاة,الفتاة
59,OK,فصاحت,فصاحت
60,SUB,السيدة,السدة
61,OK,انظرن,انظرن
62,OK,الى,الى
63,OK,الخائن,الخائن
64,OK,انه,انه
65,OK,خدعها,خدعها
66,SUB,فمالت,فالتصاح
67,SUB,صاحبتنا,مننا
68,SUB,وهمست,وهم
69,INS,,ست
70,OK,ساخرة,ساخرة
71,OK,اتقول,اتقول
72,OK,خدعها,خدعها
73,INS,,ا
74,SUB,انه,نه
75,OK,كافاها,كافاها
76,OK,احسن,احسن
77,OK,مكافاة,مكافاة
78,OK,يستطيعها,يستطيعها
79,OK,وهكذا,وهكذا
80,OK,كانت,كانت
81,OK,دار,دار
82,OK,الصور,الصور
83,OK,المتحركة,المتحركة
84,SUB,عندهما,عنده
85,SUB,شيئا,ماشيتا
86,OK,اكثر,اكثر
87,OK,من,من
88,OK,ملهى,ملهى
89,OK,الفراغ,الفراغ
90,OK,وموعد,وموعد
91,OK,اللقاء,اللقاء
92,SUB,كانت,كان
93,INS,,تم
94,DEL,محور,
95,SUB,حياتهما,جورحاتهما
96,OK,الغرامية,الغرامية
97,OK,وهل,وهل
98,OK,كانت,كانت
99,SUB,لهما,له
100,INS,,ما
101,OK,من,من
102,OK,حياة,حياة
103,SUB,في,فى
104,OK,ذلك,ذلك
105,OK,الحين,الحين
106,OK,غير,غير
107,SUB,الحياة,الحماة
108,SUB,الغرامية,الغر
109,INS,,امة
110,SUB,وكانت,وكان
111,SUB,ملتقى,تملق
112,SUB,الذكريات,الذكرنا
113,INS,,ت
114,INS,,والعواطف
115,OK,ووسيلة,ووسيلة
116,OK,التقارب,التقارب
117,SUB,والتفاهم,والتفاه
118,SUB,فيما,في
119,INS,,يا
120,OK,يشعران,يشعران
121,SUB,به,ب
122,OK,وما,وما
123,SUB,يلاحظانه,يلاحظان
124,SUB,من,همنوا
125,DEL,احوال,
126,SUB,المحبين,الاليين
127,SUB,والمحبات,والحبات
128,INS,,و
129,SUB,وكانت,كانت
130,OK,ذخيرة,ذخيرة
131,OK,من,من
132,OK,المناظر,المناظر
133,SUB,التي,التى
134,OK,يقترن,يقترن
135,OK,كل,كل
136,SUB,منظر,منفظرهن
137,SUB,منها,هاد
138,SUB,بكلمة,كلمة
139,OK,او,او
140,SUB,بخاطرة,خاطرة
141,OK,او,او
142,OK,بمناقشة,بمناقشة
143,SUB,او,اوب
144,SUB,بامنية,امنية
145,INS,,بما
146,SUB,يملكان,كان
147,OK,تحقيقها,تحقيقها
148,OK,او,او
149,INS,,با
150,SUB,بامنية,منية
151,OK,يكتفيان,يكتفيان
152,OK,منها,منها
153,SUB,بالحلم,بالحل
154,OK,والخيال,والخيال
155,OK,فلما,فلما
156,OK,وقعت,وقعت
157,OK,الجفوة,الجفوة
158,OK,بينهما,بينهما
159,OK,وانقطع,وانقطع
160,OK,طريقهما,طريقهما
161,OK,الى,الى
162,OK,تلك,تلك
163,OK,الدار,الدار
164,OK,كانت,كانت
165,OK,كل,كل
166,OK,خطوة,خطوة
167,SUB,في,فى
168,OK,تلك,تلك
169,OK,الطريق,الطريق
170,SUB,كانما,كان
171,INS,,ما
172,OK,تثقل,تثقل
173,OK,النفس,النفس
174,SUB,باكام,با
175,INS,,كاما
176,SUB,فوق,وقاك
177,SUB,اكام,ام
