,operation,one,two
0,INS,,١٣٤
1,OK,التهمة,التهمة
2,OK,اما,اما
3,OK,كان,كان
4,OK,الاولى,الاولى
5,OK,ان,ان
6,SUB,تتمهلي,تتمهل
7,SUB,لمحة,محة
8,SUB,لعلي,لعل
9,SUB,كنت,كتت
10,OK,انوي,انوي
11,OK,ان,ان
12,OK,اشكرك,اشكرك
13,SUB,على,كلى
14,OK,ما,ما
15,OK,صنعت,صنعت
16,SUB,فطاش,اطلس
17,SUB,الفرح,الدرى
18,OK,بهمام,بهمام
19,INS,,و
20,INS,,و
21,INS,,ا
22,SUB,واوشك,شك
23,SUB,قلبه,قلمه
24,OK,ان,ان
25,OK,يفلت,يفلت
26,OK,من,من
27,OK,نياطه,نياطه
28,SUB,وانتشى,ولتتشي
29,SUB,نشوة,لشاة
30,SUB,خمسين,مسان
31,OK,كاسا,كاسا
32,DEL,بل,
33,DEL,دعي,
34,DEL,لي,
35,DEL,انا,
36,DEL,ان,
37,DEL,اشكرها,
38,DEL,انني,
39,DEL,اقبل,
40,DEL,ماريانا,
41,OK,في,في
42,OK,رشفة,رشفة
43,OK,واحدة,واحدة
44,OK,وقال,وقال
45,OK,وهو,وهو
46,SUB,يهجم,يج
47,SUB,على,عل
48,SUB,من,ملر
49,SUB,دهشتها,باذلا
50,INS,,بل
51,INS,,دع
52,INS,,لي
53,SUB,ماريانا,اي
54,INS,,ان
55,SUB,وجنتيها,اشكرها
56,SUB,انني,اتى
57,SUB,الثم,اقبل
58,INS,,وحتفال
59,INS,,ا
60,INS,,ف
61,SUB,فاها,واها
62,SUB,وصنع,ورنح
63,OK,ما,ما
64,SUB,يقوله,يحويه
65,OK,قبل,قبل
66,SUB,ان,اذن
67,SUB,تفيق,بمبق
68,INS,,ماديا
69,INS,,من
70,INS,,دهشتا
71,SUB,وقهقتها,وقهقهتها
72,OK,ومال,ومال
73,OK,الى,الى
74,OK,الفتاة,الفتاة
75,OK,قبل,قبل
76,OK,ان,ان
77,OK,تدري,تدري
78,OK,ما,ما
79,DEL,هو,
80,SUB,صانع,هوصانح
81,OK,قائلا,قائلا
82,SUB,واقبلك,ولقالك
83,OK,انت,انت
84,OK,ايضا,ايضا
85,OK,اكراما,اكراما
86,OK,لماريانا,لماريانا
87,OK,وقبلها,وقبلها
88,SUB,ثم,م
89,OK,جلس,جلس
90,OK,ماخوذا,ماخوذا
91,SUB,بما,ما
92,OK,حدث,حدث
93,OK,يتوقع,يتوقع
94,OK,ماذا,ماذا
95,OK,تكون,تكون
96,OK,الكلمة,الكلمة
97,SUB,الاولى,الاول
98,SUB,التي,التى
99,SUB,تلفظها,تيقظرا
100,OK,الفتاة,الفتاة
101,SUB,اتشتم,اتش
102,SUB,اتصطنع,اتصطة
103,OK,الغضب,الغضب
104,OK,اتنطلق,اتنطلق
105,OK,من,من
106,OK,المنزل,المنزل
107,SUB,وكانما,وكلما
108,OK,كان,كان
109,SUB,التوقع,التوقح
110,OK,هو,هو
111,SUB,شغله,شة
112,INS,,لة
113,OK,الشاغل,الشاغل
114,OK,في,في
115,SUB,حينها,حينا
116,OK,دون,دون
117,OK,ما,ما
118,SUB,يتبعه,يتسعة
119,OK,من,من
120,OK,ثورة,ثورة
121,OK,او,او
122,SUB,مسامحة,مساحة
123,OK,فاستطال,فاستطال
124,OK,الامد,الامد
125,OK,وما,وما
126,OK,انقضت,انقضت
127,SUB,غير,عار
128,OK,ثوان,ثوان
129,INS,,وو
130,DEL,في,
131,OK,توقع,توقع
132,OK,ما,ما
133,OK,يكون,يكون
134,OK,وزاده,وزاده
135,OK,فرحا,فرحا
136,SUB,على,عين
137,OK,فرح,فرح
138,OK,ان,ان
139,SUB,شيئا,شبلا
140,SUB,مما,بملتو
141,SUB,توقعه,قعة
142,OK,لم,لم
143,SUB,يحدث,حدث
144,OK,وان,وان
145,OK,كل,كل
146,OK,ما,ما
147,OK,حدث,حدث
148,OK,ان,ان
149,OK,الفتاة,الفتاة
150,OK,بهتت,بهتت
151,OK,وراحت,وراحت
152,SUB,تقول,تعول
153,OK,شيئا,شيئا
154,OK,لا,لا
155,INS,,ين
156,DEL,بد,
157,OK,ان,ان
158,OK,يقال,يقال
159,OK,فقالت,فقالت
160,OK,في,في
161,OK,صوت,صوت
162,OK,خافت,خافت
163,OK,لقد,لقد
164,OK,اذاني,اذاني
165,OK,شاربك,شاربك
166,OK,الطويل,الطويل
167,DEL,وتم,
168,OK,التعارف,التعارف
169,OK,بالاسماء,بالاسماء
170,SUB,واسترسل,واسرسل
171,SUB,الحديث,الحديت
172,OK,اصداء,اصداء
173,OK,لا,لا
174,OK,يقصدها,يقصدها
175,OK,القائل,القائل
176,OK,ولا,ولا
177,SUB,يصغي,يصني
178,SUB,اليها,اياها
