,operation,one,two
0,INS,,١٦٣
1,INS,,اسر
2,INS,,ار
3,SUB,بلا,الايات
4,SUB,واسطة,بلاواسطة
5,OK,على,على
6,OK,الوجه,الوجه
7,SUB,المذكور,المذ
8,INS,,كور
9,OK,مختص,مختص
10,OK,بالانسان,بالانسان
11,OK,الكامل,الكامل
12,OK,دون,دون
13,OK,غيره,غيره
14,DEL,كما,
15,SUB,علمت,كماعلمت
16,SUB,فكان,وكان
17,OK,العرض,العرض
18,SUB,عاما,علما
19,OK,على,على
20,OK,الممكنات,الممكنات
21,OK,مارا,مارا
22,OK,على,على
23,OK,المخلوقات,المخلوقات
24,OK,كلها,كلها
25,SUB,فلم,ولم
26,OK,يقبلها,يقبلها
27,OK,احد,احد
28,OK,للعلة,للعلة
29,OK,المذكورة,المذكورة
30,OK,الا,الا
31,OK,الانسان,الانسان
32,OK,الكامل,الكامل
33,SUB,لفقره,لفقرة
34,INS,,و
35,SUB,وعجزه,عجزه
36,INS,,و
37,SUB,وضعف,ضعف
38,OK,قوته,قوته
39,INS,,و
40,SUB,وبراءة,براءة
41,OK,ذمته,ذمته
42,OK,عن,عن
43,OK,جميع,جميع
44,OK,الشواغل,الشواغل
45,OK,الوجودية,الوجودية
46,INS,,و
47,SUB,وقطع,قطع
48,OK,التفاته,التفاته
49,OK,عن,عن
50,SUB,ما,ماساي
51,DEL,سوى,
52,OK,الحبيب,الحبيب
53,OK,المطلق,المطلق
54,OK,كما,كما
55,OK,حكى,حكى
56,OK,الله,الله
57,OK,عن,عن
58,SUB,خليله,خلاله
59,OK,بقوله,بقوله
60,SUB,فانهم,وانهم
61,OK,عدو,عدو
62,OK,لي,لي
63,OK,الا,الا
64,OK,رب,رب
65,OK,العالمين,العالمين
66,INS,,و
67,SUB,وبقوله,يقوله
68,OK,اني,اني
69,OK,ذاهب,ذاهب
70,OK,الى,الى
71,OK,ربي,ربي
72,OK,سيهدين,سيهدين
73,OK,تنوير,تنوير
74,SUB,تمثيلي,تمثالي
75,OK,ان,ان
76,OK,نسبة,نسبة
77,OK,الانسان,الانسان
78,OK,الى,الى
79,OK,سائر,سائر
80,OK,المخلوقات,المخلوقات
81,SUB,كنسبة,كنسية
82,OK,القلب,القلب
83,OK,الى,الى
84,SUB,سائر,سائسر
85,OK,الاعضاء,الاعضاء
86,OK,وقد,وقد
87,OK,تحقق,تحقق
88,OK,في,في
89,OK,علم,علم
90,OK,الطبيعة,الطبيعة
91,OK,ان,ان
92,OK,قوة,قوة
93,OK,الحياة,الحياة
94,SUB,تفيض,تقبض
95,OK,من,من
96,OK,الروح,الروح
97,OK,الى,الى
98,OK,القلب,القلب
99,INS,,و
100,SUB,وبواسطته,بواسطته
101,OK,الى,الى
102,OK,سائر,سائر
103,OK,البدن,البدن
104,OK,فيصير,فيصير
105,DEL,ذا,
106,SUB,حياة,ذلحياة
107,INS,,و
108,SUB,وحس,حس
109,INS,,و
110,SUB,وحركة,حركة
111,SUB,فكما,وكما
112,OK,ان,ان
113,OK,فيض,فيض
114,OK,الروح,الروح
115,OK,عام,عام
116,SUB,على,علي
117,OK,اعضاء,اعضاء
118,OK,البدن,البدن
119,OK,كلها,كلها
120,OK,على,على
121,OK,وجه,وجه
122,OK,العارية,العارية
123,OK,المردودة,المردودة
124,SUB,الى,ال
125,SUB,اهلها,ىاهلها
126,INS,,و
127,SUB,وهو,هو
128,OK,الروح,الروح
129,OK,عند,عند
130,OK,الموت,الموت
131,OK,الا,الا
132,OK,ان,ان
133,SUB,قبوله,قبالة
134,INS,,و
