,operation,one,two
0,INS,,١٣٣
1,INS,,اسر
2,INS,,ار
3,INS,,الايات
4,OK,انفسهم,انفسهم
5,OK,ما,ما
6,OK,خلق,خلق
7,OK,الله,الله
8,SUB,السماوات,السموات
9,INS,,و
10,SUB,والارض,الارض
11,DEL,وما,
12,SUB,بينهما,ومابينهما
13,OK,الا,الا
14,OK,بالحق,بالحق
15,INS,,و
16,SUB,واجل,اجل
17,OK,مسمى,مسمى
18,OK,وان,وان
19,OK,كثيرا,كثيرا
20,OK,من,من
21,OK,الناس,الناس
22,OK,بلقاء,بلقاء
23,OK,ربهم,ربهم
24,SUB,لكافرون,لكافروت
25,OK,تنبيها,تنبيها
26,OK,على,على
27,OK,انهم,انهم
28,OK,لو,لو
29,OK,تدبروا,تدبروا
30,OK,انفسهم,انفسهم
31,INS,,و
32,SUB,وعرفوها,عر
33,INS,,واهل
34,OK,عرفوا,عرفوا
35,SUB,بمعرفتها,بمعر
36,INS,,فتها
37,OK,حقائق,حقائق
38,OK,الموجودات,الموجودات
39,SUB,فانيها,فاذاها
40,INS,,و
41,SUB,وباقيها,يلقيها
42,INS,,و
43,SUB,وعرفوا,عرفوا
44,OK,بها,بها
45,OK,حقيقة,حقيقة
46,SUB,السماوات,السموات
47,INS,,و
48,SUB,والارض,الارض
49,SUB,ولما,ويما
50,OK,انكروا,انكروا
51,OK,البعث,البعث
52,OK,الذي,الذي
53,OK,هو,هو
54,OK,لقاء,لقاء
55,OK,ربهم,ربهم
56,INS,,و
57,SUB,وقال,قال
58,INS,,ستر
59,SUB,سنريهم,يهم
60,OK,اياتنا,اياتنا
61,OK,في,في
62,OK,الافاق,الافاق
63,INS,,و
64,SUB,وفي,في
65,OK,انفسهم,انفسهم
66,OK,حتى,حتى
67,OK,يتبين,يتبين
68,OK,لهم,لهم
69,OK,انه,انه
70,OK,الحق,الحق
71,INS,,و
72,SUB,وقال,قال
73,INS,,و
74,SUB,وفي,في
75,OK,الارض,الارض
76,SUB,ايات,ابات
77,OK,للموقنين,للموقنين
78,INS,,و
79,SUB,وفي,في
80,OK,انفسكم,انفسكم
81,OK,افلا,افلا
82,SUB,تبصرون,تبصر
83,INS,,ون
84,SUB,والثالث,الثالث
85,OK,ان,ان
86,OK,من,من
87,OK,عرف,عرف
88,OK,نفسه,نفسه
89,OK,عرف,عرف
90,OK,العالم,العالم
91,INS,,و
92,SUB,ومن,من
93,OK,عرف,عرف
94,OK,العالم,العالم
95,OK,صار,صار
96,OK,في,في
97,OK,حكم,حكم
98,OK,المشاهد,المشاهد
99,OK,لله,لله
100,OK,تعالى,تعالى
101,OK,لانه,لانه
102,OK,خالق,خالق
103,SUB,السماوات,السموات
104,INS,,و
105,SUB,والارض,الارض
106,SUB,ولم,و
107,SUB,يك,لماك
108,OK,كالكفرة,كالكفرة
109,OK,الجهلة,الجهلة
110,SUB,الذين,الذي
111,SUB,اتكلهم,اتكيهم
112,SUB,الله,اليه
113,OK,ووبخهم,ووبخهم
114,OK,في,في
115,OK,جهلهم,جهلهم
116,INS,,و
117,SUB,وانحطاطهم,انحطاطهم
118,OK,عن,عن
119,OK,هذه,هذه
120,OK,المنزلة,المنزلة
121,SUB,فقال,وقال
122,OK,فيهم,فيهم
123,OK,ما,ما
124,OK,اشهدتهم,اشهدتهم
125,OK,خلق,خلق
126,SUB,السماوات,السموات
127,INS,,و
128,SUB,والارض,الارض
129,SUB,ولا,و
130,SUB,خلق,للخلق
131,OK,انفسهم,انفسهم
132,SUB,وما,و
133,SUB,كنت,ماكنت
134,OK,متخذ,متخذ
135,OK,المضلين,المضلين
136,OK,عضدا,عضدا
137,INS,,و
138,SUB,والرابع,الرابع
139,OK,انه,انه
140,OK,يعرف,يعرف
141,SUB,بمعرفة,بمعرقة
142,OK,روحه,روحه
143,OK,العالم,العالم
144,OK,الروحاني,الروحاني
145,INS,,و
146,SUB,وبقاءها,بقائها
147,INS,,و
148,SUB,وبمعرفة,بمعر
149,INS,,فة
150,OK,جسده,جسده
151,OK,العالم,العالم
152,OK,الجسداني,الجسداني
153,INS,,و
154,SUB,ودثورها,دثارها
155,INS,,و
156,SUB,وفناءها,فنائها
157,SUB,فيعرف,ويعرف
158,OK,خسة,خسة
159,OK,الفانيات,الفانيات
160,OK,الداثرات,الداثرات
161,INS,,و
162,SUB,وشرف,شرف
163,OK,الباقيات,الباقيات
164,OK,الصالحات,الصالحات
165,OK,كما,كما
166,OK,قال,قال
167,OK,المال,المال
168,INS,,و
169,SUB,والبنون,البنون
170,OK,زينة,زينة
171,OK,الحياة,الحياة
172,OK,الدنيا,الدنيا
173,INS,,و
174,SUB,والباقيات,الباقيات
175,OK,الصالحات,الصالحات
176,OK,خير,خير
177,SUB,عند,عندربك
178,DEL,ربك,
179,OK,ثوابا,ثوابا
180,INS,,و
181,SUB,وخير,خير
182,OK,املا,املا
183,INS,,و
184,SUB,والخامس,الخامس
185,OK,ان,ان
186,OK,من,من
187,OK,عرف,عرف
188,OK,نفسه,نفسه
189,OK,عرف,عرف
190,OK,اعداءه,اعداءه
191,OK,الكامنة,الكامنة
192,OK,فيها,فيها
193,OK,المشار,المشار
194,OK,اليه,اليه
195,OK,بقوله,بقوله
196,INS,,صلى
197,SUB,صلىاللهعليهواله,الله
198,INS,,عليه
199,INS,,و
200,INS,,اله
201,OK,اعدى,اعدى
202,OK,عدوك,عدوك
203,OK,نفسك,نفسك
204,OK,التي,التي
205,OK,بين,بين
206,OK,جنبيك,جنبيك
207,SUB,فيستعيذ,واستعاذ
208,OK,منها,منها
209,OK,كما,كما
210,OK,في,في
211,OK,قولهم,قولهم
212,INS,,عليهم
213,SUB,عليهمالسلام,السلام
214,OK,اللهم,اللهم
215,OK,الهمني,الهمني
216,OK,رشدي,رشدي
217,INS,,و
218,SUB,واعذني,اعذني
219,OK,من,من
220,OK,شر,شر
221,OK,نفسي,نفسي
222,INS,,و
223,SUB,وقوله,قولة
224,OK,لا,لا
225,SUB,تكلني,تكلنى
226,OK,الى,الى
227,SUB,نفسي,نفسى
228,OK,طرفة,طرفة
229,OK,عين,عين
230,SUB,فاهلك,واهلك
231,INS,,و
232,SUB,ومن,من
233,OK,عرف,عرف
234,SUB,اعاديه,اعاداة
235,OK,الكامنة,الكامنة
236,INS,,و
237,SUB,ومكايدها,مكابدها
238,INS,,و
239,SUB,وكيفية,كيفية
240,OK,انبعاثها,انبعاثها
241,OK,احسن,احسن
242,OK,ان,ان
243,OK,يحترز,يحترز
244,OK,منها,منها
245,INS,,و
246,SUB,وان,ان
247,OK,يجاهدها,يجاهدها
248,SUB,فيستحق,ويستحق
249,DEL,ما,
250,SUB,وعد,ماوعد
251,OK,الله,الله
252,OK,به,به
253,OK,المجاهدين,المجاهدين
254,OK,في,في
255,OK,سبيله,سبيله
256,OK,ومن,ومن
257,OK,لم,لم
258,OK,يعرفها,يعرفها
259,OK,فجدير,فجدير
260,OK,ان,ان
261,SUB,يتراءى,يترالي
262,OK,له,له
263,OK,عدوه,عدوه
264,OK,الذي,الذي
265,SUB,هواه,هاله
266,OK,بصورة,بصورة
267,OK,العقل,العقل
268,SUB,فيسول,ويسول
269,OK,له,له
270,OK,الباطل,الباطل
271,OK,بصورة,بصورة
272,OK,الحق,الحق
273,OK,كما,كما
274,OK,قال,قال
275,OK,ارايت,ارايت
276,OK,من,من
277,OK,اتخذ,اتخذ
278,OK,الهه,الهه
279,OK,هواه,هواه
280,INS,,و
281,SUB,وقوله,قوله
282,OK,فطوعت,فطوعت
283,OK,له,له
284,OK,نفسه,نفسه
285,OK,قتل,قتل
286,SUB,اخيه,اخاه
287,INS,,و
288,SUB,وكما,كما
289,OK,ورد,ورد
290,OK,في,في
291,OK,قوله,قوله
292,INS,,صلى
293,SUB,صلىاللهعليهواله,الله
294,INS,,عليه
295,INS,,و
296,INS,,اله
297,OK,الهوى,الهوى
298,OK,شيطان,شيطان
299,INS,,و
300,SUB,وقوله,قاله
301,SUB,الهوى,الهاي
302,OK,اله,اله
303,OK,يعبد,يعبد
304,OK,من,من
305,OK,دون,دون
306,OK,الله,الله
307,SUB,وروي,وروى
308,OK,ايضا,ايضا
309,OK,انه,انه
310,OK,قال,قال
311,SUB,ما,ماعاد
312,DEL,عبد,
313,OK,في,في
314,OK,الارض,الارض
315,OK,اله,اله
316,OK,ابغض,ابغض
317,OK,الى,الى
318,OK,الله,الله
319,OK,تعالى,تعالى
320,OK,من,من
321,OK,الهوى,الهوى
322,OK,ثم,ثم
323,OK,تلا,تلا
324,OK,ارايت,ارايت
325,OK,من,من
326,OK,اتخذ,اتخذ
327,OK,الهه,الهه
328,OK,هواه,هواه
