,operation,one,two
0,INS,,٧
1,INS,,اسر
2,INS,,ار
3,INS,,الايات
4,OK,انزلنا,انزلنا
5,DEL,اليك,
6,SUB,ايات,اياكايات
7,OK,بينات,بينات
8,SUB,وقوله,وقولهقد
9,DEL,قد,
10,OK,جاءكم,جاءكم
11,OK,بصائر,بصائر
12,DEL,من,
13,SUB,ربكم,متراكم
14,OK,وقوله,وقوله
15,DEL,قد,
16,SUB,جاءكم,قدجاءكم
17,OK,من,من
18,OK,الله,الله
19,OK,نور,نور
20,INS,,و
21,SUB,وكتاب,كتاب
22,OK,مبين,مبين
23,OK,يهدي,يهدي
24,OK,به,به
25,OK,الله,الله
26,OK,من,من
27,OK,اتبع,اتبع
28,OK,رضوانه,رضوانه
29,OK,الى,الى
30,OK,غير,غير
31,OK,ذلك,ذلك
32,OK,من,من
33,OK,الايات,الايات
34,INS,,و
35,SUB,والحجج,الحجج
36,INS,,و
37,SUB,والبينات,البينات
38,SUB,ومع,و
39,SUB,ذلك,معذلك
40,SUB,فالناس,والناس
41,OK,غافلون,غافلون
42,OK,عنها,عنها
43,OK,معرضون,معرضون
44,OK,عن,عن
45,OK,سلوك,سلوك
46,OK,الاخرة,الاخرة
47,OK,كما,كما
48,OK,قال,قال
49,INS,,و
50,SUB,وان,ان
51,OK,كثيرا,كثيرا
52,OK,من,من
53,OK,الناس,الناس
54,OK,عن,عن
55,SUB,اياتنا,اياتنالغافلات
56,SUB,لغافلون,و
57,SUB,وقوله,قوله
58,INS,,و
59,SUB,وكاين,كاين
60,OK,من,من
61,OK,اية,اية
62,OK,في,في
63,SUB,السماوات,السموات
64,INS,,و
65,SUB,والارض,الارض
66,OK,يمرون,يمرون
67,OK,عليها,عليها
68,INS,,و
69,SUB,وهم,هم
70,OK,عنها,عنها
71,OK,معرضون,معرضون
72,OK,اشارة,اشارة
73,OK,الى,الى
74,OK,انهم,انهم
75,OK,مع,مع
76,OK,كونهم,كونهم
77,SUB,مارين,ماريتعلى
78,DEL,على,
79,OK,منازل,منازل
80,OK,الاخرة,الاخرة
81,OK,بحسب,بحسب
82,OK,الغريزة,الغريزة
83,INS,,و
84,SUB,والطبع,الطبع
85,SUB,معرضون,معر
86,INS,,ضان
87,OK,عنها,عنها
88,OK,بحسب,بحسب
89,OK,الارادة,الارادة
90,INS,,و
91,SUB,والكسب,الكسب
92,OK,لافة,لافة
93,INS,,و
94,SUB,ومرض,مرض
95,OK,قد,قد
96,SUB,طرات,طرءت
97,OK,على,على
98,OK,نفوسهم,نفوسهم
99,INS,,و
100,SUB,وغيرتها,غير
101,INS,,نها
102,OK,عما,عما
103,OK,جبلت,جبلت
104,OK,عليه,عليه
105,INS,,و
106,SUB,وقوله,قوله
107,OK,ولقد,ولقد
108,OK,عهدنا,عهدنا
109,OK,الى,الى
