,operation,one,two
0,INS,,٥
1,INS,,اسرار
2,SUB,في,الايات
3,INS,,ق
4,SUB,الشرائع,ىالشرائع
5,OK,الحقة,الحقة
6,OK,الالهية,الالهية
7,OK,من,من
8,OK,صيرورة,صيرورة
9,OK,النفوس,النفوس
10,OK,الادمية,الادمية
11,OK,على,على
12,OK,صور,صور
13,OK,انواع,انواع
14,OK,الحيوانات,الحيوانات
15,OK,مناسبة,مناسبة
16,OK,لاعمالهم,لاعمالهم
17,INS,,و
18,SUB,وافعالهم,افعالهم
19,OK,المؤدية,المؤدية
20,OK,الى,الى
21,OK,ملكاتهم,ملكاتهم
22,INS,,و
23,SUB,ولهذا,لهذا
24,SUB,قيل,قال
25,OK,ما,ما
26,OK,من,من
27,OK,مذهب,مذهب
28,OK,الا,الا
29,INS,,و
30,SUB,وللتناسخ,للتناسخ
31,OK,فيه,فيه
32,OK,قدم,قدم
33,OK,راسخ,راسخ
34,OK,ثم,ثم
35,OK,ان,ان
36,OK,المتاخرين,المتاخرين
37,OK,كابي,كابي
38,OK,نصر,نصر
39,OK,وابي,وابي
40,OK,علي,علي
41,INS,,و
42,SUB,ومن,من
43,OK,يقتفي,يقتفي
44,OK,اثرهما,اثرهما
45,OK,لما,لما
46,OK,لم,لم
47,OK,يظفروا,يظفروا
48,OK,بتحقيق,بتحقيق
49,OK,النشاة,النشاة
50,OK,الاخروية,الاخروية
51,OK,الجزئية,الجزئية
52,OK,للنفوس,للنفوس
53,OK,الحيوانية,الحيوانية
54,OK,المنسلخة,المنسلخة
55,OK,عن,عن
56,OK,الابدان,الابدان
57,OK,الطبيعية,الطبيعية
58,SUB,التجئوا,التجاوا
59,OK,تارة,تارة
60,OK,الى,الى
61,OK,القول,القول
62,OK,بان,بان
63,OK,النفوس,النفوس
64,OK,الشقية,الشقية
65,OK,الفاجرة,الفاجرة
66,OK,ينتقل,ينتقل
67,OK,بعد,بعد
68,OK,هذا,هذا
69,OK,البدن,البدن
70,OK,الى,الى
71,OK,ابدان,ابدان
72,OK,الحيوانات,الحيوانات
73,OK,الصامتة,الصامتة
74,OK,في,في
75,OK,جهنم,جهنم
76,INS,,و
77,SUB,وهي,هي
78,OK,عالم,عالم
79,OK,العناصر,العناصر
80,OK,عندهم,عندهم
81,INS,,و
82,SUB,والنفوس,النفوس
83,OK,الكاملة,الكاملة
84,OK,العارفة,العارفة
85,OK,يرتقى,يرتقى
86,OK,الى,الى
87,OK,عالم,عالم
88,SUB,السماوات,السموات
89,INS,,و
90,SUB,وهي,هي
91,OK,الجنة,الجنة
92,OK,عندهم,عندهم
93,INS,,و
94,SUB,وهذا,هذا
95,OK,ما,ما
96,OK,ذهب,ذهب
97,OK,اليه,اليه
98,OK,اخوان,اخوان
99,OK,الصفا,الصفا
100,INS,,و
101,SUB,وتارة,تارة
102,SUB,التجئوا,التجاوا
103,OK,الى,الى
104,OK,القول,القول
105,OK,بان,بان
106,OK,بعض,بعض
107,OK,النفوس,النفوس
108,OK,كنفوس,كنفوس
109,SUB,البله,الاله
110,INS,,و
111,SUB,والعوام,العالم
112,DEL,لا,
113,SUB,حشر,للحشر
114,OK,لها,لها
115,INS,,و
116,SUB,وان,ان
117,OK,بعض,بعض
118,OK,الصلحاء,الصلحاء
119,OK,الغير,الغير
120,OK,العارفين,العارفين
121,OK,ينتقل,ينتقل
122,OK,نفوسهم,نفوسهم
123,OK,ببعض,ببعض
124,OK,الاجرام,الاجرام
125,OK,السماوية,السماوية
126,INS,,و
127,SUB,وتصير,تصير
128,OK,موضوعا,موضوعا
129,OK,لتخيلاتهم,لتخيلاتهم
130,OK,حسب,حسب
131,DEL,ما,
132,SUB,وعدهم,مااعدهم
133,OK,الشريعة,الشريعة
134,INS,,و
135,SUB,ونفوس,نفوس
136,OK,الاشقياء,الاشقياء
137,OK,ايضا,ايضا
138,OK,يتعلق,يتعلق
139,OK,بتلك,بتلك
140,OK,الاجرام,الاجرام
141,INS,,و
142,SUB,وعند,عند
143,OK,بعضهم,بعضهم
144,OK,كصاحب,كصاحب
145,OK,التلويحات,التلويحات
146,OK,تتعلق,تتعلق
147,OK,هذه,هذه
148,OK,النفوس,النفوس
149,OK,الشقية,الشقية
150,SUB,بجرم,يحرم
151,SUB,دخاني,دخانى
152,OK,غير,غير
153,SUB,منخرق,منخر
154,INS,,ق
155,OK,تحت,تحت
156,OK,كرة,كرة
157,OK,القمر,القمر
158,INS,,و
159,SUB,وفوق,فوق
160,OK,العناصر,العناصر
161,INS,,و
162,SUB,وكل,كل
163,OK,هذه,هذه
164,OK,الاقوال,الاقوال
