,operation,one,two
0,INS,,اسر
1,INS,,ار
2,INS,,الايات
3,OK,ان,ان
4,OK,كنتم,كنتم
5,OK,صادقين,صادقين
6,OK,قل,قل
7,DEL,لا,
8,SUB,املك,لااملك
9,OK,لنفسي,لنفسي
10,OK,ضرا,ضرا
11,OK,ولا,ولا
12,OK,نفعا,نفعا
13,OK,الا,الا
14,DEL,ما,
15,DEL,شاء,
16,SUB,الله,ماشاءالله
17,OK,لكل,لكل
18,OK,امة,امة
19,OK,اجل,اجل
20,OK,اذا,اذا
21,OK,جاء,جاء
22,OK,اجلهم,اجلهم
23,SUB,فلا,فلايستاخر
24,SUB,يستاخرون,ون
25,SUB,ساعة,سلعة
26,DEL,ولا,
27,SUB,يستقدمون,ولايستقدمون
28,OK,وقوله,وقوله
29,OK,يسئلك,يسئلك
30,OK,الناس,الناس
31,OK,عن,عن
32,OK,الساعة,الساعة
33,OK,قل,قل
34,OK,انما,انما
35,OK,علمها,علمها
36,OK,عند,عند
37,SUB,الله,اللهه
38,DEL,وما,
39,DEL,يدريك,
40,OK,لعل,لعل
41,OK,الساعة,الساعة
42,OK,تكون,تكون
43,OK,قريبا,قريبا
44,INS,,و
45,SUB,وقوله,قه
46,INS,,له
47,OK,ان,ان
48,OK,الساعة,الساعة
49,SUB,اتية,لاتية
50,DEL,لا,
51,SUB,ريب,لاريب
52,OK,فيها,فيها
53,DEL,و,
54,SUB,لكن,ولكن
55,OK,اكثر,اكثر
56,OK,الناس,الناس
57,SUB,لا,للاؤ
58,SUB,يؤمنون,منون
59,OK,قال,قال
60,OK,بعض,بعض
61,OK,اهل,اهل
62,OK,المعرفة,المعرفة
63,OK,الحق,الحق
64,OK,الذي,الذي
65,SUB,لا,لاشك
66,DEL,شك,
67,OK,فيه,فيه
68,OK,ان,ان
69,OK,علم,علم
70,SUB,الساعة,الساعةمردود
71,DEL,مردود,
72,OK,الى,الى
73,OK,الله,الله
74,OK,كما,كما
75,OK,قال,قال
76,OK,اليه,اليه
77,OK,يرد,يرد
78,OK,علم,علم
79,OK,الساعة,الساعة
80,INS,,و
81,SUB,وليس,ليس
82,OK,للمحجوبين,للمحجوبين
83,OK,ان,ان
84,OK,يؤمنوا,يؤمنوا
85,OK,بشيء,بشيء
86,OK,من,من
87,OK,اسرارها,اسرارها
88,INS,,و
89,SUB,واشراطها,اشراطها
90,OK,الا,الا
91,OK,كايمان,كايمان
92,SUB,الاكمه,الاكمة
93,SUB,بالالوان,بالايوان
94,OK,من,من
95,OK,طريق,طريق
96,OK,الايمان,الايمان
97,OK,بالغيب,بالغيب
98,OK,كما,كما
99,OK,قال,قال
100,OK,تعالى,تعالى
101,OK,يؤمنون,يؤمنون
102,OK,بالغيب,بالغيب
103,OK,وكما,وكما
104,OK,ان,ان
105,OK,مدركات,مدركات
106,OK,العقل,العقل
107,OK,اسرار,اسرار
108,OK,على,على
109,OK,الحواس,الحواس
110,SUB,فكذلك,وكذلك
111,SUB,مدركات,مدر
112,INS,,كات
113,OK,القيامة,القيامة
114,OK,اسرار,اسرار
115,OK,على,على
116,OK,العقل,العقل
117,OK,النظري,النظري
118,DEL,فلا,
119,SUB,يتصور,ولايتصور
120,OK,ان,ان
121,OK,يحيط,يحيط
122,OK,بها,بها
123,OK,احد,احد
124,DEL,ما,
125,SUB,دام,مادام
126,OK,في,في
127,OK,الدنيا,الدنيا
128,DEL,ولم,
129,SUB,يتخلص,ويميتخلص
130,OK,عقله,عقله
131,OK,عن,عن
132,OK,اسر,اسر
133,OK,الوهم,الوهم
134,INS,,و
135,SUB,وقيد,قيد
136,OK,الخيال,الخيال
137,INS,,و
138,SUB,وقول,قول
139,OK,الكفار,الكفار
140,OK,متى,متى
141,OK,هذا,هذا
142,OK,الوعد,الوعد
143,OK,ان,ان
144,OK,كنتم,كنتم
145,OK,صادقين,صادقين
146,OK,سؤال,سؤال
147,OK,عما,عما
148,OK,يستحيل,يستحيل
149,OK,الجواب,الجواب
150,OK,عنه,عنه
151,OK,على,على
152,OK,موجبه,موجبه
153,OK,فان,فان
154,OK,امر,امر
155,OK,الساعة,الساعة
156,OK,كان,كان
157,OK,كلمح,كلمح
158,OK,البصر,البصر
159,OK,او,او
160,OK,هو,هو
161,OK,اقرب,اقرب
162,INS,,و
163,SUB,ومتى,متى
164,OK,سؤال,سؤال
165,OK,عن,عن
166,OK,زمان,زمان
167,OK,معين,معين
168,SUB,للحركات,للحر
169,INS,,كات
170,SUB,والمتحركات,وللمتحر
171,INS,,كات
172,OK,الزمانية,الزمانية
173,OK,فاستحال,فاستحال
174,OK,الجواب,الجواب
175,OK,عنه,عنه
176,INS,,و
177,SUB,وهو,هو
178,OK,كقول,كقول
179,OK,القائل,القائل
180,SUB,الاكمه,الاكة
181,OK,اذا,اذا
182,OK,وصفنا,وصفنا
183,OK,له,له
184,OK,المبصرات,المبصرات
185,OK,من,من
186,OK,الالوان,الالوان
187,SUB,وغيرها,وغير
188,INS,,ها
189,OK,كيف,كيف
190,SUB,نشم,تشم
191,OK,او,او
192,OK,نذوق,نذوق
193,OK,هذه,هذه
194,OK,الالوان,الالوان
195,INS,,و
196,SUB,والجواب,الجواب
197,OK,الحق,الحق
198,OK,عن,عن
199,OK,ذلك,ذلك
200,OK,ان,ان
201,OK,العلم,العلم
202,OK,بها,بها
203,INS,,عنه
204,INS,,و
205,INS,,هو
206,INS,,كقول
207,INS,,القائل
208,INS,,الاكمه
209,INS,,اذا
210,INS,,وصفنا
211,INS,,له
212,INS,,المبصرات
213,INS,,من
214,INS,,الالوان
215,INS,,وغير
216,INS,,ها
217,OK,ان,ان
218,OK,يقال,يقال
219,OK,لهم,لهم
220,OK,ان,ان
221,OK,العلم,العلم
222,OK,بذلك,بذلك
223,OK,عند,عند
224,OK,الله,الله
225,SUB,فمن,ومن
226,OK,رجع,رجع
227,OK,الى,الى
228,OK,الله,الله
229,OK,تعالى,تعالى
230,INS,,و
231,SUB,وحشر,حشر
232,OK,اليه,اليه
233,OK,كان,كان
234,OK,يعرف,يعرف
235,OK,حينئذ,حينئذ
236,OK,علم,علم
237,OK,الساعة,الساعة
238,INS,,و
239,SUB,وانه,انة
240,OK,عند,عند
241,OK,الله,الله
242,OK,كما,كما
243,OK,قال,قال
244,SUB,وانه,و
245,INS,,عنده
246,SUB,لعلم,علم
247,SUB,للساعة,الساعة
248,SUB,فلا,ولا
249,OK,تمترن,تمترن
250,OK,بها,بها
251,INS,,و
252,SUB,واعلم,اعلم
253,OK,ان,ان
254,OK,اهل,اهل
255,OK,الحجاب,الحجاب
256,INS,,و
257,SUB,واصحاب,اصحاب
258,OK,الظن,الظن
259,INS,,و
260,SUB,والارتياب,الارتياب
261,SUB,يزعمون,يزعمان
262,SUB,يوم,يؤم
263,OK,القيامة,القيامة
264,OK,بعيدا,بعيدا
265,OK,عن,عن
266,OK,الانسان,الانسان
267,OK,بحسب,بحسب
268,OK,الزمان,الزمان
269,OK,كما,كما
270,OK,قال,قال
271,OK,وما,وما
272,OK,اظن,اظن
273,OK,الساعة,الساعة
274,OK,قائمة,قائمة
275,INS,,و
276,SUB,وغائبا,غاشا
277,OK,عنه,عنه
278,OK,بحسب,بحسب
279,OK,المكان,المكان
280,OK,كما,كما
281,OK,قال,قال
282,INS,,و
283,SUB,ويقذفون,يقذفون
284,OK,بالغيب,بالغيب
285,OK,من,من
286,OK,مكان,مكان
287,OK,بعيد,بعيد
288,INS,,و
289,SUB,واما,اما
290,OK,اهل,اهل
291,OK,العلم,العلم
292,INS,,و
293,SUB,واليقين,اليقين
294,SUB,فيرونه,ويرونه
295,OK,قريبا,قريبا
296,OK,بحسب,بحسب
297,OK,الزمان,الزمان
298,OK,كما,كما
299,OK,قال,قال
300,OK,اقتربت,اقتربت
301,OK,الساعة,الساعة
302,INS,,و
303,SUB,وانشق,انشق
304,OK,القمر,القمر
305,SUB,ويرونه,وير
306,INS,,وتة
307,OK,حاضرا,حاضرا
308,OK,بحسب,بحسب
309,OK,المكان,المكان
310,OK,كما,كما
311,OK,قال,قال
312,INS,,و
313,SUB,واخذوا,اخذوا
314,OK,من,من
315,OK,مكان,مكان
316,OK,قريب,قريب
317,INS,,و
318,SUB,وقوله,قوله
319,SUB,انهم,يوم
320,OK,يرونه,يرونه
321,OK,بعيدا,بعيدا
322,INS,,و
323,SUB,ونراه,نراه
324,OK,قريبا,قريبا
325,INS,,و
326,SUB,وكان,كان
327,OK,نبينا,نبينا
328,INS,,صلى
329,INS,,الله
330,SUB,صلىاللهعليهواله,عليهاا
331,INS,,له
332,OK,يشاهد,يشاهد
333,OK,الجنة,الجنة
334,INS,,و
335,SUB,وخازنها,خازنها
336,INS,,و
337,SUB,ويتناول,يتناول
338,OK,من,من
339,OK,ثمارها,ثمارها
340,INS,,و
341,SUB,وكان,كان
342,OK,ايضا,ايضا
343,OK,يشاهد,يشاهد
344,OK,النار,النار
345,OK,و,و
346,INS,,ضا
347,INS,,يشاهد
348,INS,,النار
349,INS,,و
