,operation,one,two
0,SUB,الشكوك,الشكرات
1,OK,من,من
2,OK,النادر,النادر
3,OK,جدا,جدا
4,OK,ان,ان
5,SUB,يتواعد,يتواءد
6,OK,محبان,محبان
7,SUB,على,عل
8,SUB,اللقاء,الاتاء
9,SUB,بعد,رد
10,OK,فراق,فراق
11,SUB,طويل,طو
12,INS,,يل
13,SUB,ثم,م
14,SUB,لا,لاي
15,SUB,يسرعان,علا
16,SUB,الى,ال
17,SUB,موعد,مو
18,INS,,عد
19,OK,اللقاء,اللقاء
20,SUB,بلهفة,دافة
21,SUB,شديدة,شد
22,INS,,دة
23,SUB,واشتياق,واشتاق
24,DEL,عظيم,
25,DEL,ان,
26,DEL,لم,
27,DEL,يكن,
28,SUB,حبا,ءا
29,SUB,او,اوحنا
30,DEL,حنينا,
31,OK,او,او
32,SUB,رغبة,رشه
33,INS,,و
34,DEL,في,
35,SUB,المتعة,امة
36,SUB,والسرور,والدرور
37,SUB,فعلى,فها
38,OK,الاقل,الاقل
39,OK,من,من
40,OK,قبيل,قبيل
41,OK,الفضول,الفضول
42,OK,والاستطلاع,والاستطلاع
43,OK,والرغبة,والرغبة
44,SUB,الملحة,الماحة
45,OK,عند,عند
46,OK,كل,كل
47,INS,,م
48,SUB,منهما,ما
49,SUB,في,ف
50,OK,الوقوف,الوقوف
51,SUB,على,عل
52,OK,اخبار,اخبار
53,SUB,صاحبه,صاحيه
54,SUB,واحواله,واح
55,INS,,اله
56,INS,,اا
57,DEL,في,
58,SUB,الغياب,الذباب
59,SUB,الطويل,الطريل
60,OK,هل,هل
61,SUB,احبت,ا
62,SUB,غيره,حتعيره
63,SUB,وهل,ومل
64,OK,احب,احب
65,OK,غيرها,غيرها
66,SUB,وهل,ارهل
67,SUB,سلت,سل
68,OK,وهل,وهل
69,OK,سلا,سلا
70,SUB,وبماذا,وماذا
71,OK,يشعران,يشعران
72,SUB,في,فى
73,INS,,١٥
74,SUB,الحب,لحت
75,OK,الجديد,الجديد
76,OK,او,او
77,OK,ماذا,ماذا
78,SUB,بقي,ب
79,SUB,عندهما,عزدهما
80,OK,من,من
81,OK,الحب,الحب
82,OK,القديم,القديم
83,OK,وماذا,وماذا
84,SUB,تقول,تة
85,INS,,ل
86,OK,له,له
87,SUB,حين,حن
88,SUB,تخلو,خاو
89,SUB,به,ه
90,OK,وماذا,وماذا
91,SUB,يبدر,يددر
92,OK,من,من
93,SUB,كلامه,ده
94,SUB,حين,حن
95,SUB,يخلو,بخاو
96,SUB,بها,ا
97,SUB,واشباه,واشراه
98,OK,ذلك,ذلك
99,DEL,من,
100,OK,الاسئلة,الاسئلة
101,SUB,التي,الى
102,SUB,يلقيها,يلقها
103,SUB,كلاهما,تلافما
104,SUB,على,ع
105,SUB,نفسه,نعسه
106,SUB,ويحسب,و
107,INS,,ت
108,OK,انه,انه
109,SUB,في,فقى
110,OK,اشد,اشد
111,OK,الحاجة,الحاجة
112,OK,الى,الى
113,SUB,الوقوف,الوقوفء
114,INS,,ح
115,INS,,ث
116,DEL,على,
117,SUB,جوابها,ا
118,INS,,ا
119,SUB,فربما,فر
120,INS,,ما
121,OK,كان,كان
122,SUB,هذا,ها
123,SUB,الفضول,الذضرل
124,OK,من,من
125,SUB,اقوى,اقرى
126,OK,مظاهر,مظاهر
127,SUB,الحب,الب
128,OK,ومن,ومن
129,OK,اوثق,اوثق
130,OK,روابط,روابط
131,OK,الاتصال,الاتصال
132,SUB,بين,رن
133,SUB,كثير,كرر
134,SUB,من,م
135,OK,الناس,الناس
136,OK,محبين,محبين
137,OK,كانوا,كانوا
138,OK,او,او
139,SUB,غير,شير
140,SUB,محبين,مبن
141,OK,فاذا,فاذا
142,OK,حدث,حدث
143,SUB,غير,غر
144,SUB,ذلك,ذاك
145,SUB,واجتهد,واج
146,SUB,احد,د
147,SUB,العاشقين,احرااما
148,INS,,رن
149,OK,او,او
150,SUB,كلاهما,تلا
151,DEL,في,
152,SUB,اجتناب,مماى
153,INS,,ا
154,INS,,ا
155,SUB,الموعد,المو
156,INS,,عد
157,SUB,المنتظر,المنت
158,INS,,ظر
159,SUB,بعد,ديد
160,SUB,طول,طرل
161,SUB,العزلة,الى
162,INS,,اج
163,SUB,والجفاء,والوناء
164,OK,فلا,فلا
165,SUB,بد,د
166,OK,ان,ان
167,SUB,يكون,يعر
168,SUB,بينهما,ن
169,SUB,شبح,بو
170,INS,,و
171,SUB,قائم,ما
172,SUB,من,مج
173,INS,,م
174,OK,الالام,الالام
175,SUB,والاكدار,والا
176,INS,,كدار
177,SUB,يغطي,انط
178,SUB,على,عل
179,SUB,جميع,جمـ
180,SUB,المشوقات,المث
181,INS,,قات
182,SUB,والمرغبات,وام
183,INS,,غات
184,SUB,ويعكس,وامكس
185,SUB,الفضول,الفضرل
186,SUB,والاستطلاع,والاتطلاع
187,SUB,فيستحيل,فرت
188,INS,,ا
189,SUB,الى,ال
190,SUB,صمم,م
191,SUB,ونفور,وذور
192,SUB,ويصبح,ولاعد
