,operation,one,two
0,INS,,٥
1,OK,كان,كان
2,OK,يسالها,يسالها
3,SUB,في,فى
4,SUB,مبدا,مدا
5,OK,العلاقة,العلاقة
6,OK,بينهما,بينهما
7,OK,عن,عن
8,OK,الموعد,الموعد
9,OK,المقبل,المقبل
10,SUB,فتذكر,فتذ
11,INS,,كر
12,OK,له,له
13,OK,يوما,يوما
14,SUB,ويذكر,وبذ
15,INS,,كر
16,OK,هو,هو
17,OK,ان,ان
18,OK,ذلك,ذلك
19,OK,اليوم,اليوم
20,OK,يوم,يوم
21,SUB,زيارة,زبارة
22,OK,صديق,صديق
23,OK,او,او
24,OK,يوم,يوم
25,SUB,شهود,تهو
26,OK,احتفال,احتفال
27,OK,او,او
28,OK,يوم,يوم
29,SUB,عمل,عل
30,OK,من,من
31,OK,الاعمال,الاعمال
32,SUB,التي,التى
33,OK,تشغله,تشغله
34,OK,عن,عن
35,OK,اللقاء,اللقاء
36,SUB,ويرجوها,ورجوها
37,OK,ان,ان
38,OK,تنظر,تنظر
39,SUB,في,فى
40,OK,تاجيل,تاجيل
41,OK,الموعد,الموعد
42,OK,فلا,فلا
43,SUB,يعجبها,يعجها
44,OK,ذلك,ذلك
45,SUB,وكانت,وانت
46,OK,تستعجل,تستعجل
47,OK,الانصراف,الانصراف
48,SUB,في,فق
49,OK,بعض,بعض
50,SUB,زياراتها,زاراما
51,OK,وتعتذر,وتعتذر
52,SUB,اليه,اله
53,SUB,بموعد,موعد
54,OK,او,او
55,OK,بمصلحة,بمصلحة
56,OK,او,او
57,OK,بما,بما
58,OK,شابه,شابه
59,OK,هذه,هذه
60,SUB,المعاذير,المعاذر
61,SUB,فياذن,فباذن
62,OK,لها,لها
63,OK,ولا,ولا
64,SUB,يمسكها,بمسكها
65,OK,فلا,فلا
66,SUB,يعجبها,يعجها
67,OK,ذلك,ذلك
68,DEL,بالبقاء,
69,DEL,لبقيت,
70,DEL,وهي,
71,DEL,مسرورة,
72,DEL,امرها,
73,OK,وقالت,وقالت
74,OK,له,له
75,SUB,يوما,نوما
76,SUB,بعبارةصريحة,بعبارة
77,INS,,صرحة
78,OK,انه,انه
79,OK,لو,لو
80,INS,,امرها
81,INS,,بالمقاء
82,INS,,لمقت
83,INS,,وى
84,INS,,مسروره
85,OK,وقالت,وقالت
86,OK,له,له
87,SUB,اياما,اباما
88,OK,انه,انه
89,OK,لو,لو
90,OK,فضل,فضل
91,INS,,مو
92,SUB,موعدها,عدها
93,SUB,على,عل
94,OK,كل,كل
95,SUB,موعد,مو
96,INS,,عد
97,OK,غيره,غيره
98,OK,لفهمت,لفهمت
99,SUB,انها,ابها
100,SUB,اثيرة,اثيزة
101,OK,عنده,عنده
102,OK,وان,وان
103,OK,لقاءها,لقاءها
104,SUB,محبب,مج
105,SUB,اليه,البه
106,OK,مفضل,مفضل
107,SUB,لديه,لدنه
108,OK,فلما,فلما
109,OK,قال,قال
110,SUB,لها,لهها
111,OK,انه,انه
112,OK,يفضل,يفضل
113,OK,لقاءها,لقاءها
114,SUB,على,عل
115,SUB,غيره,عيره
116,OK,اذا,اذا
117,OK,كان,كان
118,OK,حرا,حرا
119,DEL,سارة,
120,OK,في,في
121,SUB,الارتباط,الارتناط
122,SUB,بهذا,هذا
123,OK,او,او
124,OK,بذاك,بذاك
125,OK,قالت,قالت
126,OK,هذه,هذه
127,OK,حجج,حجج
128,OK,يحتج,يحتج
129,OK,بها,بها
130,OK,الرجال,الرجال
131,OK,حين,حين
132,INS,,بو
133,DEL,لا,
134,SUB,يريدون,دون
135,INS,,و
136,SUB,وينبذونها,ينبذو
137,INS,,ها
138,OK,حين,حين
139,OK,لا,لا
140,SUB,يريدون,يربدون
141,OK,وانه,وانه
142,SUB,لو,لز
143,OK,ترك,ترك
144,OK,من,من
145,OK,اجلها,اجلها
146,OK,ميعادا,ميعادا
147,OK,لتركت,لتركت
148,SUB,من,م
149,OK,اجله,اجله
150,OK,مواعيد,مواعيد
151,SUB,واستباحت,واسنباحت
152,OK,لنفسها,لنفسها
153,SUB,رويدا,روندا
154,SUB,رويدا,روندا
155,OK,ان,ان
156,SUB,تفتش,تفش
157,SUB,في,فى
158,OK,اوراقه,اوراقه
159,OK,الخاصة,الخاصة
160,OK,وهو,وهو
161,OK,لا,لا
162,SUB,يمنعها,بمنعها
163,SUB,فعثرت,فعبرت
164,OK,فيها,فيها
165,OK,مرة,مرة
166,OK,بصورة,بصورة
167,OK,فتاة,فتاة
168,SUB,هيفاء,هفاء
169,SUB,ممشوقة,بمشوقة
170,SUB,القوام,الموام
171,SUB,في,ف
172,OK,غلالة,غلالة
173,DEL,تنم,
174,SUB,على,عا
175,INS,,سر
176,SUB,محاسن,اسن
177,SUB,بدنها,بدها
178,OK,وانسجام,وانسجام
179,OK,اوصالها,اوصالها
180,SUB,فصاحت,ذصاحت
181,OK,به,به
182,OK,عابسة,عابسة
183,OK,ما,ما
184,OK,هذه,هذه
