,operation,one,two
0,INS,,١٦
1,OK,هذا,هذا
2,OK,خير,خير
3,OK,من,من
4,OK,ان,ان
5,SUB,يرانا,ران
6,SUB,الناس,االناس
7,SUB,مشدوهين,مشدوهينك
8,SUB,كالصنمين,الصنمين
9,OK,والواقع,والواقع
10,OK,ان,ان
11,SUB,الناس,الساس
12,OK,التفتوا,التفتوا
13,OK,فعلا,فعلا
14,OK,وجعل,وجعل
15,SUB,بعضهم,يهضهمي
16,SUB,ينظر,نظرا
17,INS,,لبعض
18,DEL,الى,
19,SUB,بعضويتهامسون,ويتهامسون
20,SUB,فقال,فقالا
21,DEL,لها,
22,OK,صدقت,صدقت
23,OK,هو,هو
24,OK,خير,خير
25,OK,ثم,ثم
26,OK,صاح,صاح
27,OK,الحوذي,الحوذي
28,OK,الى,الى
29,OK,اين,اين
30,OK,يا,يا
31,OK,بك,بك
32,INS,,فلما
33,INS,,لم
34,INS,,يسمع
35,INS,,رد
36,INS,,اهن
37,SUB,عاد,البكعادي
38,SUB,يسال,سال
39,OK,الى,الى
40,OK,اين,اين
41,OK,يا,يا
42,SUB,سيدتي,سيدي
43,DEL,البك,
44,DEL,فلما,
45,DEL,لم,
46,DEL,يسمع,
47,DEL,ردا,
48,DEL,من,
49,OK,فهمست,فهمست
50,SUB,صاحبتنا,صاحتنا
51,OK,الا,الا
52,SUB,تقول,تقال
53,SUB,للحوذي,للحاذى
54,OK,الى,الى
55,SUB,اين,ان
56,OK,فاجابها,فاجابها
57,OK,وهو,وهو
58,OK,يوجه,يوجه
59,OK,خطابه,خطابه
60,INS,,الى
61,SUB,للحوذي,الحوذى
62,SUB,الى,الي
63,SUB,حيث,حتف
64,SUB,تشاء,لشاء
65,DEL,اهو,
66,DEL,انت,
67,SUB,وكانما,وكان
68,INS,,ما
69,OK,ندمت,ندمت
70,OK,مرة,مرة
71,OK,اخرى,اخرى
72,OK,على,على
73,OK,الركوب,الركوب
74,SUB,وعلى,وعل
75,OK,اللقاء,اللقاء
76,SUB,وعلى,وعل
77,OK,السؤال,السؤال
78,SUB,لانها,لا١ك
79,DEL,كانت,
80,SUB,تنتظر,اشتذرمن
81,DEL,من,
82,SUB,صاحبها,صاحباهفة
83,DEL,لهفة,
84,SUB,على,علا
85,SUB,مكان,ن
86,OK,من,من
87,OK,اماكن,اماكن
88,SUB,الرياضة,الراضة
89,INS,,ا
90,SUB,المعهودة,لمعاودة
91,OK,التي,التي
92,SUB,الفا,القااني
93,DEL,ان,
94,SUB,يترددا,ترددا
95,OK,عليها,عليها
96,SUB,فجلست,بل
97,INS,,هت
98,OK,صامتة,صامتة
99,DEL,وجلس,
100,SUB,كذلك,ويلسكذلك
101,OK,صامتا,صامتا
102,OK,وطال,وطال
103,OK,الصمت,الصمت
104,OK,لا,لا
105,OK,لانه,لانه
106,OK,كان,كان
107,OK,يريده,يريده
108,DEL,او,
109,SUB,لانه,اولاته
110,SUB,كان,كن
111,SUB,يابى,باي
112,INS,,ا
113,INS,,لـ
114,SUB,الكلام,كلام
115,INS,,و
116,SUB,ولكن,لـكن
117,OK,لانه,لانه
118,OK,كان,كان
119,SUB,يفتش,يفئشر
120,OK,عن,عن
121,OK,كل,كل
122,OK,كلام,كلام
123,OK,في,في
124,OK,الدنيا,الدنيا
125,OK,فاذا,فاذا
126,SUB,هو,ه
127,SUB,يهرب,٣رب٠
128,SUB,او,اويست
129,INS,,عصى
130,SUB,يستعصيولا,ولا
131,OK,ينقاد,ينقاد
132,INS,,دنا
133,DEL,كان,
134,SUB,الكلام,لكلام
135,OK,الذي,الذي
136,OK,يريده,يريده
137,OK,هو,هو
138,OK,التواعد,التواعد
139,OK,الى,الى
140,OK,غد,غد
141,SUB,حيث,حي
142,SUB,يلتقيان,فيلتقيان
143,OK,في,في
144,OK,المنزل,المنزل
145,SUB,وحيث,وحيت
146,OK,يقولان,يقولان
147,INS,,ويه
148,SUB,ويعيدان,يدان
149,SUB,ويتاهبان,ويتا
150,INS,,هب
151,INS,,ان
152,SUB,للعذر,لله
153,SUB,ويتاهبان,ذرويتا
154,INS,,هب
155,INS,,ان
156,SUB,للملام,الملا
