,operation,one,two
0,SUB,العرف,العرفا
1,DEL,او,
2,SUB,في,وفي
3,SUB,رقابتك,رقابت
4,SUB,انت,كانت
5,OK,بينك,بينك
6,OK,وبين,وبين
7,OK,صديقك,صديقك
8,OK,ولكنها,ولكنها
9,OK,المعونة,المعونة
10,SUB,التي,الي
11,OK,لا,لا
12,OK,حسيب,حسيب
13,OK,عليها,عليها
14,OK,غير,غير
15,OK,الضمير,الضمير
16,OK,ولا,ولا
17,SUB,باعث,باعثها
18,DEL,لها,
19,OK,غير,غير
20,OK,اتفاق,اتفاق
21,OK,الهوى,الهوى
22,SUB,وامتزاج,وامزاج
23,OK,الشعور,الشعور
24,DEL,كثير,
25,SUB,من,يرون
26,OK,الاصدقاء,الاصدقاء
27,OK,يعينون,يعينون
28,SUB,اصدقاءهم,اصدقاء
29,INS,,مم
30,OK,في,في
31,OK,الضيق,الضيق
32,OK,لان,لان
33,OK,العرف,العرف
34,OK,يحمد,يحمد
35,SUB,لهم,لهر
36,OK,هذه,هذه
37,OK,المعونة,المعونة
38,SUB,ويتخذهم,ويتخذم
39,OK,مثالا,مثالا
40,OK,للامانة,للامانة
41,OK,والوفاء,والوفاء
42,OK,وجميل,وجميل
43,OK,الفداء,الفداء
44,OK,وكثير,وكثير
45,OK,من,من
46,OK,الاصدقاء,الاصدقاء
47,OK,يعينون,يعينون
48,OK,المرء,المرء
49,SUB,على,عل
50,SUB,الشئون,الشسئون
51,OK,التي,التي
52,OK,يشعر,يشعر
53,OK,هو,هو
54,SUB,بمعونتهم,بمعونتهما
55,DEL,او,
56,SUB,بتقصيرهم,وبتقصيره
57,SUB,فيها,في
58,INS,,ا
59,OK,لانه,لانه
60,SUB,يحمد,يمد
61,SUB,لهم,لهرم
62,DEL,ما,
63,SUB,صنعوا,اصنعوا
64,SUB,ويجزيهم,وزيه
65,SUB,بما,معا
66,OK,اسلفوا,اسلفوا
67,INS,,و
68,SUB,ويرد,يرد
69,SUB,لهم,لمهر
70,OK,ما,ما
71,SUB,اقرضوا,اقرضو
72,OK,اما,اما
73,OK,الشئون,الشئون
74,OK,التي,التي
75,OK,لا,لا
76,OK,رقابة,رقابة
77,OK,عليها,عليها
78,OK,للمرء,للمرء
79,INS,,و
80,SUB,ولا,لا
81,OK,للعرف,للعرف
82,SUB,فالمعينون,فالمميان
83,OK,عليها,عليها
84,OK,اقل,اقل
85,OK,من,من
86,OK,القليل,القليل
87,SUB,وهمام,وهماما
88,DEL,او,
89,SUB,غير,وغيرهما
90,DEL,همام,
91,SUB,سعداء,مسعدا
92,SUB,ان,ءان
93,OK,ظفروا,ظفروا
94,OK,من,من
95,OK,كل,كل
96,OK,الف,الف
97,OK,صاحب,صاحب
98,INS,,ن
99,SUB,بواحد,واحد
100,OK,فذ,فذ
101,OK,من,من
102,OK,هؤلاء,هؤلاء
103,OK,الاعوان,الاعوان
104,OK,في,في
105,OK,هذه,هذه
106,OK,الشئون,الشئون
107,OK,يستطيع,يستطيع
108,OK,الصديق,الصديق
109,OK,ان,ان
110,OK,يقصر,يقصر
111,OK,وانت,وانت
112,OK,لا,لا
113,OK,تشعر,تشعر
114,SUB,بتقصيره,يتمصيره
115,SUB,وبما,ورتم
116,SUB,قصر,اقصروي
117,DEL,ولم,
118,DEL,يؤمن,
119,DEL,هو,
120,SUB,بانه,منهوباته
121,OK,مقصر,مقصر
122,OK,ملوم,ملوم
123,OK,لانه,لانه
124,OK,لا,لا
125,OK,يؤمن,يؤمن
126,SUB,بجنون,جنان
127,OK,العاطفة,العاطفة
128,SUB,ونزوات,ونزوان
129,OK,الهوى,الهوى
130,SUB,فكيف,فك
131,SUB,يتقي,فيتق
132,SUB,مغبة,مغمة
133,OK,التقصير,التقصير
134,SUB,ويصبر,ويصير
135,OK,في,في
136,OK,سبيل,سبيل
137,OK,ذلك,ذلك
138,SUB,على,عل
139,OK,الجهد,الجهد
140,SUB,العسير,العسيرا
141,DEL,او,
142,SUB,اليسير,واليسير
143,OK,واذا,واذا
144,SUB,انكشف,انكشفت
145,SUB,تقصيره,قصيرة
146,DEL,فمن,
147,SUB,ذا,فنذا
148,OK,الذي,الذي
149,SUB,يلومه,يلؤمه
150,OK,لعله,لعله
151,SUB,يلقى,بلة
152,INS,,ليرها
153,DEL,يومئذ,
154,OK,من,من
155,INS,,رهو
156,SUB,المعذرة,المعذا
157,SUB,والثناء,امناء
158,OK,اضعاف,اضعاف
159,OK,ما,ما
160,SUB,يخشاه,يخشم
161,INS,,ا
162,INS,,ه
163,OK,من,من
164,OK,العذل,العذل
165,OK,والمذمة,والمذمة
166,OK,ذلك,ذلك
167,OK,كله,كله
168,SUB,على,علا
169,SUB,اهون,هان
170,OK,الفروض,الفروض
171,OK,اما,اما
172,OK,اصعب,اصعب
173,OK,الفروض,الفروض
174,OK,فهو,فهو
175,OK,ان,ان
176,SUB,تنقلب,تنقل
177,SUB,الرقابة,الرقاة
178,OK,الى,الى
179,OK,مطاردة,مطاردة
180,OK,والمطاردة,والمطاردة
