,operation,one,two
0,INS,,١٣٣
1,OK,هادئ,هادئ
2,SUB,مضطرب,مضطر
3,SUB,بعض,ببعض
4,SUB,الشيء,الثىء
5,SUB,ومتى,ومى
6,OK,كان,كان
7,SUB,لي,لى
8,SUB,في,فى
9,OK,مثل,مثل
10,SUB,ذلك,ذلث
11,SUB,راي,راى
12,SUB,انما,اما
13,INS,,ار
14,DEL,منى,
15,SUB,الراي,الراى
16,INS,,لج
17,SUB,لخالد,الد
18,INS,,ف
19,SUB,فانا,ان
20,INS,,ام
21,SUB,مقيمة,قيمة
22,OK,ان,ان
23,OK,اقام,اقام
24,SUB,ومرتحلة,ومر
25,INS,,نحلة
26,OK,ان,ان
27,SUB,ارتحل,ار
28,SUB,هنالك,نحلهن
29,INS,,ااثب
30,SUB,تحولت,حولت
31,SUB,ثورة,اورةالا
32,SUB,الام,م
33,SUB,فجاة,فجاءة
34,OK,الى,الى
35,OK,حزن,حزن
36,SUB,عميق,عيق
37,OK,فانحازت,فانحازت
38,OK,الى,الى
39,OK,زاوية,زاوية
40,OK,من,من
41,OK,زوايا,زوايا
42,OK,الحجرة,الحجرة
43,SUB,التي,التى
44,OK,كانت,كانت
45,OK,تتحدث,تتحدث
46,SUB,فيها,فها
47,OK,الى,الى
48,OK,ابنتها,ابنتها
49,OK,واغرقت,واغرقت
50,OK,في,في
51,OK,بكاء,بكاء
52,OK,صامت,صامت
53,OK,متصل,متصل
54,OK,ولو,ولو
55,OK,كشف,كشف
56,SUB,للناسعما,للناس
57,INS,,عا
58,OK,كان,كان
59,SUB,في,فى
60,INS,,ق
61,SUB,قلبها,لها
62,OK,اذ,اذ
63,OK,ذاك,ذاك
64,OK,لراوا,لراوا
65,OK,فيه,فيه
66,OK,شيئا,شيئا
67,OK,من,من
68,OK,خيبة,خيبة
69,OK,الامل,الامل
70,OK,والاستعداد,والاستعداد
71,OK,للاذعان,للاذعان
72,OK,فقد,فقد
73,OK,رات,رات
74,OK,من,من
75,OK,زوجها,زوجها
76,OK,اصرارا,اصرارا
77,INS,,و
78,SUB,ومن,من
79,OK,ابنتها,ابنتها
80,OK,ايثارا,ايثارا
81,OK,لطاعة,لطاعة
82,OK,الزوج,الزوج
83,OK,وماذا,وماذا
84,OK,تستطيع,تستطيع
85,OK,ان,ان
86,SUB,تصنع,تصع
87,INS,,و
88,SUB,وحدها,حدها
89,OK,امام,امام
90,OK,هذه,هذه
91,OK,القوى,القوى
92,SUB,التي,الى
93,OK,تكاثرت,تكاثرت
94,OK,وتظاهرت,وتظاهرت
95,OK,لا,لا
96,OK,تريد,تريد
97,OK,الا,الا
98,OK,ان,ان
99,OK,تفرق,تفرق
100,OK,بينها,بينها
101,OK,وبين,وبين
102,SUB,ابنتها,ابنها
103,SUB,ومتى,ومى
104,OK,لقيت,لقيت
105,OK,من,من
106,OK,الحياة,الحياة
107,OK,خيرا,خيرا
108,OK,اما,اما
109,OK,زوجها,زوجها
110,INS,,فش
111,SUB,فمشغول,غول
112,OK,بشيخه,بشيخه
