,operation,one,two
0,INS,,لا
1,OK,فلما,فلما
2,OK,حمل,حمل
3,OK,هؤلاء,هؤلاء
4,OK,النسوة,النسوة
5,OK,من,من
6,OK,القاهرة,القاهرة
7,OK,واقررن,واقررن
8,SUB,في,فى
9,OK,طرف,طرف
10,OK,من,من
11,OK,اطراف,اطراف
12,OK,الدار,الدار
13,OK,قال,قال
14,OK,خالد,خالد
15,INS,,ل
16,SUB,لنسيم,نس
17,OK,ان,ان
18,OK,كنت,كنت
19,SUB,تحبينني,تحبينى
20,OK,وان,وان
21,SUB,كانت,كا
22,INS,,نت
23,INS,,ى
24,DEL,في,
25,OK,نفسك,نفسك
26,OK,بقية,بقية
27,OK,من,من
28,OK,الحب,الحب
29,SUB,لمولاتك,لولا
30,INS,,تك
31,SUB,فقومي,فقوى
32,SUB,على,علا
33,SUB,العناية,لعناية
34,INS,,م
35,SUB,بهؤلاء,هؤلاء
36,OK,النسوة,النسوة
37,SUB,وامنحيهن,وامن
38,INS,,حيهن
39,OK,من,من
40,SUB,حبك,حب
41,SUB,وبرك,اثوبر
42,SUB,مثل,كمثل
43,SUB,ما,مات
44,INS,,من
45,SUB,تمنحينني,حينى
46,OK,ولا,ولا
47,SUB,تشغلي,تشغل
48,OK,نفسك,نفسك
49,INS,,فى
50,DEL,بي,
51,SUB,فاني,فانى
52,OK,احسن,احسن
53,OK,تدبير,تدبير
54,SUB,امري,امرى
55,OK,قالت,قالت
56,OK,نسيم,نسيم
57,SUB,وهي,وهى
58,OK,تضحك,تضحك
59,INS,,ت
60,SUB,تحسن,حسن
61,SUB,تدبيرك,تدبير
62,OK,امرك,امرك
63,SUB,وكانت,وكانتت
64,SUB,تنطق,نطق
65,SUB,الحاء,اللحاء
66,OK,هاء,هاء
67,OK,وانت,وانت
68,OK,لا,لا
69,OK,تحسن,تحسن
70,OK,ان,ان
71,OK,تجد,تجد
72,OK,ثيابك,ثيابك
73,OK,ولا,ولا
74,OK,ان,ان
75,OK,تلبسها,تلبسها
76,OK,الا,الا
77,OK,ان,ان
78,DEL,تهيئها,
79,DEL,لك,
80,SUB,نسيم,يم
81,INS,,الثنس
82,OK,تحسن,تحسن
83,OK,تدبير,تدبير
84,OK,امرك,امرك
85,OK,ومن,ومن
86,OK,يقدم,يقدم
87,OK,اليك,اليك
88,OK,القهوة,القهوة
89,OK,ومن,ومن
90,OK,يقدم,يقدم
91,OK,اليك,اليك
92,OK,غداءك,غداءك
93,OK,وعشاءك,وعشاءك
94,DEL,ثم,
95,SUB,ضحكت,ضحك
96,OK,له,له
97,OK,بوجه,بوجه
98,OK,كانه,كانه
99,OK,وجه,وجه
100,OK,القرد,القرد
101,OK,ولكنه,ولكنه
102,SUB,على,ع
103,SUB,ذلك,لذلك
104,OK,كان,كان
105,INS,,ب
106,SUB,جميلا,ميلا
107,SUB,في,فى
108,OK,عين,عين
109,OK,خالد,خالد
110,SUB,يجمله,يجملهما
111,INS,,د
112,DEL,ما,
113,SUB,كان,ان
114,SUB,يغمره,يغمرهم
115,SUB,من,ن
116,OK,حب,حب
117,OK,وحنان,وحنان
118,OK,ضحكت,ضحكت
119,OK,له,له
120,OK,وقالت,وقالت
121,OK,ساخدمهن,ساخدمهن
122,SUB,كما,كا
123,OK,اخدمك,اخدمك
124,SUB,فاني,فاى
125,SUB,كنت,كنتا
126,SUB,اقضي,قضى
127,SUB,يومي,يوبى
128,SUB,وليلي,وليل
129,OK,فارغة,فارغة
130,OK,لا,لا
131,SUB,اعمل,اعل
132,OK,شيئا,شيئا
133,OK,فقد,فقد
134,OK,اصبح,اصبح
135,DEL,لي,
136,SUB,عمل,لىعلمن
137,DEL,منذ,
138,SUB,الان,ذالان
139,DEL,ولم,
140,OK,تكد,تكد
141,OK,نفيسة,نفيسة
142,OK,تراها,تراها
143,SUB,حتى,حى
144,OK,اطمانت,اطمانت
145,SUB,اليها,اليه
146,INS,,ا
147,OK,ووثقت,ووثقت
148,OK,بها,بها
149,OK,الصبيتان,الصبيتان
150,OK,واحبتهما,واحبتهما
151,SUB,هي,هى
152,OK,اشد,اشد
153,OK,الحب,الحب
154,SUB,فما,فا
155,SUB,اكثر,اكتر
156,OK,ما,ما
157,OK,تمنت,تمنت
158,OK,ان,ان
159,OK,يكون,يكون
160,INS,,ش
161,DEL,لها,
162,SUB,ولد,اولدت
163,SUB,تعنى,عيى
164,OK,به,به
165,OK,فقد,فقد
166,OK,ارسل,ارسل
167,SUB,لله,الله
168,OK,اليها,اليها
169,OK,ابنتين,ابنتين
170,SUB,تعنى,تعيى
171,OK,بهما,بهما
172,SUB,ثم,م
173,OK,يعود,يعود
174,SUB,الشيخ,الش
175,INS,,يخ
176,OK,من,من
177,OK,حجه,حجه
178,OK,بعد,بعد
179,OK,اشهر,اشهر
180,OK,ويهرع,ويهرع
181,OK,اهل,اهل
182,OK,المدينة,المدينة
183,OK,واهل,واهل
184,OK,الاقليم,الاقليم
185,OK,الى,الى
186,OK,لقائه,لقائه
187,OK,مقبلا,مقبلا
188,OK,والى,والى
189,OK,زيارته,زيارته
190,OK,وتحيته,وتحيته
191,OK,بعد,بعد
192,OK,ان,ان
193,OK,استقرت,استقرت
194,OK,به,به
195,OK,الدار,الدار
196,OK,ويسعى,ويسعى
197,SUB,علي,عل
198,OK,اليه,اليه
199,OK,فيمن,فيمن
200,SUB,يسعى,يسى
201,OK,فيلقاه,فيلقاه
202,OK,الشيخ,الشيخ
203,OK,احسن,احسن
204,OK,لقاء,لقاء
205,OK,ويدفع,ويدفع
206,OK,اليه,اليه
207,OK,سبحة,سبحة
208,OK,ضخمة,ضخمة
209,OK,الحبات,الحبات
210,OK,وهو,وهو
211,OK,يقول,يقول
212,OK,له,له
213,OK,لقد,لقد
214,OK,ذكرتك,ذكرتك
215,SUB,في,فى
216,DEL,الفصل,
217,DEL,الرابع,
218,DEL,عشر,
219,OK,مكة,مكة
220,OK,واستغفرت,واستغفرت
221,OK,لك,لك
222,OK,وسالت,وسالت
223,SUB,لله,الله
224,OK,لك,لك
225,OK,عفوا,عفوا
226,OK,وعافية,وعافية
227,SUB,في,فى
228,OK,المسجد,المسجد
229,SUB,الشريف,الشمري
230,INS,,ف
231,OK,وانا,وانا
232,SUB,اهدي,اهدى
233,OK,اليك,اليك
234,OK,هذه,هذه
235,OK,السبحة,السبحة
236,SUB,على,عل
237,SUB,شرط,شرطا
238,DEL,الا,
239,SUB,تفارقك,لاتفارق
240,INS,,ك
241,OK,عن,عن
242,OK,ارادة,ارادة
243,OK,منك,منك
244,INS,,و
245,SUB,وعلى,عل
246,OK,شرط,شرط
247,OK,ان,ان
248,OK,تدير,تدير
249,OK,ذكر,ذكر
250,SUB,لله,الله
251,OK,عليها,عليها
252,OK,مرة,مرة
253,SUB,في,فى
254,OK,كل,كل
255,OK,يوم,يوم
256,SUB,وتهب,وبب
257,OK,ثواب,ثواب
258,OK,هذا,هذا
259,OK,الذكر,الذكر
260,SUB,لوالدي,لوالدى
261,SUB,رحمه,رمه
262,SUB,لله,الله
