,operation,one,two
0,INS,,١٨٤
1,OK,كل,كل
2,OK,حال,حال
3,OK,تفسد,تفسد
4,OK,عليه,عليه
5,OK,امره,امره
6,OK,وتضطره,وتضطره
7,DEL,الفصل,
8,DEL,السادس,
9,DEL,والعشرون,
10,OK,الى,الى
11,OK,كثير,كثير
12,OK,من,من
13,SUB,البغي,البغى
14,OK,وتورطه,وتورطه
15,SUB,في,فى
16,OK,كثير,كثير
17,OK,من,من
18,SUB,الاثم,الام
19,OK,فلست,فلست
20,OK,اعرف,اعرف
21,OK,اقسى,اقسى
22,OK,منه,منه
23,OK,اذا,اذا
24,OK,ابطرته,ابطرته
25,OK,النعمة,النعمة
26,OK,ولا,ولا
27,SUB,اعتى,اعى
28,SUB,منه,نه
29,OK,اذا,اذا
30,OK,ازدهاه,ازدهاه
31,OK,الغرور,الغرور
32,OK,ولا,ولا
33,OK,اجهل,اجهل
34,SUB,منه,منهاذا
35,DEL,اذا,
36,OK,سيطرت,سيطرت
37,OK,عليه,عليه
38,OK,الاثرة,الاثرة
39,OK,ولا,ولا
40,OK,اغفل,اغفل
41,OK,منه,منه
42,OK,اذا,اذا
43,OK,احس,احس
44,OK,خطرا,خطرا
45,OK,قريبا,قريبا
46,OK,او,او
47,OK,بعيدا,بعيدا
48,SUB,على,علما
49,DEL,ما,
50,OK,يختص,يختص
51,OK,به,به
52,OK,نفسه,نفسه
53,OK,من,من
54,SUB,الخير,الحبر
55,OK,واكبر,واكبر
56,OK,الظن,الظن
57,OK,ان,ان
58,OK,كل,كل
59,INS,,هذه
60,INS,,الحصال
61,INS,,مجتمعة
62,INS,,هى
63,SUB,الى,التى
64,INS,,دفعتمى
65,INS,,للى
66,OK,ان,ان
67,OK,تتشدد,تتشدد
68,SUB,في,فى
69,OK,ان,ان
70,SUB,تزف,تزفت
71,SUB,تفيدة,في
72,INS,,دة
73,DEL,الى,
74,SUB,سالم,الىسالم
75,DEL,منى,
76,DEL,هذه,
77,DEL,الخصال,
78,DEL,مجتمعة,
79,DEL,هي,
80,DEL,التي,
81,DEL,دفعت,
82,OK,او,او
83,SUB,يزف,يز
84,SUB,سالم,فسال
85,SUB,الى,مالى
86,OK,تفيدة,تفيدة
87,SUB,في,فى
88,OK,دار,دار
89,OK,الاسرة,الاسرة
90,SUB,وفي,وفى
91,OK,ان,ان
92,OK,يجد,يجد
93,OK,خالد,خالد
94,INS,,بحت
95,SUB,لختنه,نه
96,SUB,عملا,عم
97,INS,,لا
98,OK,في,في
99,OK,نفس,نفس
100,OK,المصلحة,المصلحة
101,SUB,التي,اليى
102,SUB,يعمل,يعم
103,SUB,فيها,لفها
104,OK,بحيث,بحيث
105,OK,لا,لا
106,OK,تفارق,تفارق
107,SUB,ابنتها,ابنمها
108,OK,وبحيث,وبحيث
109,OK,تستطيع,تستطيع
110,OK,ان,ان
111,OK,ترى,ترى
112,OK,ختنها,ختنها
113,OK,الاثير,الاثير
114,OK,عندها,عندها
115,SUB,في,فى
116,DEL,ان,
117,DEL,امها,
118,DEL,حاولت,
119,DEL,شيئا,
120,DEL,مثل,
121,DEL,ذلك,
122,DEL,فكانت,
123,DEL,منى,
124,OK,الصباح,الصباح
125,OK,والمساء,والمساء
126,OK,من,من
127,OK,كل,كل
128,OK,يوم,يوم
129,OK,وقد,وقد
130,SUB,نسيت,نسيتم
131,INS,,ى
132,INS,,ان
133,INS,,امه
134,INS,,احاولت
135,INS,,شيئا
136,INS,,مثل
137,INS,,ذلك
138,INS,,فدانت
139,OK,هي,هي
140,OK,اشد,اشد
141,OK,الممانعين,الممانعين
142,OK,فيه,فيه
143,OK,وتركت,وتركت
144,OK,الامر,الامر
145,OK,الى,الى
146,OK,زوجها,زوجها
147,OK,ولم,ولم
148,OK,تحفل,تحفل
149,SUB,بما,ما
150,OK,اظهرت,اظهرت
151,OK,امها,امها
152,OK,او,او
153,OK,اضمرت,اضمرت
154,OK,من,من
155,OK,حزن,حزن
156,OK,ولم,ولم
157,SUB,تابه,تا
158,INS,,بهل
159,SUB,لما,ما
160,OK,سفحت,سفحت
161,OK,امها,امها
162,OK,وامسكت,وامسكت
163,OK,من,من
164,SUB,دموع,دمي
165,OK,نسيت,نسيت
166,OK,ذلك,ذلك
167,OK,ولم,ولم
168,OK,تذكر,تذكر
169,OK,الا,الا
170,SUB,شيئا,شيثا
171,OK,واحدا,واحدا
172,OK,وهو,وهو
173,OK,انها,انها
174,OK,لا,لا
175,OK,تريد,تريد
176,OK,ان,ان
177,OK,تفارق,تفارق
178,SUB,ابنتها,ابنها
179,OK,فلا,فلا
180,SUB,ينبغي,ينبغى
181,OK,لاحد,لاحد
182,OK,ان,ان
183,OK,يفرق,يفرق
184,OK,بينها,بينها
185,OK,وبين,وبين
186,OK,ابنتها,ابنتها
187,OK,مهما,مهما
188,OK,تكن,تكن
189,OK,الاحوال,الاحوال
190,OK,ومن,ومن
191,SUB,يدري,يدرى
192,OK,لعل,لعل
193,OK,عواطف,عواطف
194,OK,خفية,خفية
195,OK,اثيمة,اثيمة
196,OK,كانت,كانت
197,OK,تعبث,تعبث
198,SUB,بهذا,به
199,INS,,ذا
200,SUB,القلب,القل
201,OK,الكريم,الكريم
202,SUB,فتجرده,فتجرد
203,SUB,مما,هم
204,SUB,عرف,اعرف
205,OK,به,به
206,OK,من,من
207,SUB,رحمة,رمة
208,SUB,وبهذا,وبذا
209,OK,العقل,العقل
210,OK,النافذ,النافذ
211,SUB,فتحرمه,فتح
212,INS,,ر
213,INS,,مه
214,OK,ما,ما
215,OK,قدر,قدر
216,OK,له,له
217,OK,من,من
218,OK,ذكاء,ذكاء
219,OK,فقد,فقد
220,SUB,انتصرت,انتصرتع
221,DEL,على,
222,SUB,زوجها,لزوجها
223,SUB,وبنيها,وبنهاوض
224,SUB,وضرتها,رمها
225,SUB,التي,الى
226,DEL,لم,
227,SUB,تحارب,نحارب
228,OK,قليلا,قليلا
229,OK,ولا,ولا
230,OK,كثيرا,كثيرا
231,SUB,وينبغي,وينبغى
232,OK,ان,ان
233,OK,تستغل,تستغل
234,OK,انتصارها,انتصارها
235,OK,الى,الى
236,INS,,اقصى
237,SUB,اقصىغاياته,غاياته
238,OK,وابعد,وابعد
239,OK,اماده,اماده
240,OK,وان,وان
241,OK,ترى,ترى
242,SUB,ابنتها,ابنها
243,OK,مقيمة,مقيمة
244,SUB,في,فى
245,OK,دارها,دارها
246,OK,سعيدة,سعيدة
247,OK,بحبها,بحبها
248,OK,مستاثرة,مستاثرة
249,OK,بهذا,بهذا
250,OK,الزواج,الزواج
251,SUB,الذي,الذى
252,OK,لم,لم
253,OK,تكن,تكن
254,OK,تنتظره,تنتظره
255,SUB,والذي,والذى
256,OK,كانت,كانت
257,OK,الاسرة,الاسرة
258,OK,قد,قد
259,OK,اعدته,اعدته
260,OK,لغيرها,لغيرها
261,OK,ولم,ولم
262,INS,,يخطر
263,INS,,لمنى
264,OK,ان,ان
265,SUB,في,فى
266,OK,الدار,الدار
267,OK,فتاة,فتاة
268,SUB,خليقة,خليقةان
269,DEL,ان,
270,OK,يؤذيها,يؤذيها
271,OK,هذا,هذا
272,OK,الجوار,الجوار
273,INS,,ال
274,SUB,البغيض,بغيض
275,OK,وان,وان
276,OK,يمزق,يمزق
277,OK,قلبها,قلبها
278,DEL,لمنى,
279,DEL,يخطر,
280,OK,تمزيقا,تمزيقا
281,OK,ويحرقه,ويحرقه
282,OK,تحريقا,تحريقا
283,OK,وان,وان
284,OK,فوزها,فوزها
285,OK,الاول,الاول
286,OK,خليق,خليق
287,OK,ان,ان
288,OK,يحملها,يحملها
289,SUB,على,عل
290,SUB,شيء,شييء
291,OK,من,من
292,SUB,رحمة,ر
293,INS,,مهور
294,SUB,ورفق,فق
