,operation,one,two
0,INS,,اسرار
1,INS,,الايات
2,INS,,ه
3,OK,على,على
4,OK,المسخ,المسخ
5,OK,كقوله,كقوله
6,SUB,تعالى,نعالى
7,OK,كلما,كلما
8,OK,نضجت,نضجت
9,OK,جلودهم,جلودهم
10,OK,بدلناهم,بدلناهم
11,OK,جلودا,جلودا
12,OK,غيرها,غيرها
13,OK,ليذوقوا,ليذوقوا
14,OK,العذاب,العذاب
15,SUB,وقوله,وقولهما
16,DEL,ما,
17,OK,من,من
18,OK,دابة,دابة
19,SUB,في,فى
20,OK,الارض,الارض
21,OK,ولا,ولا
22,SUB,طائر,طاير
23,OK,يطير,يطير
24,OK,بجناحيه,بجناحيه
25,OK,الا,الا
26,OK,امم,امم
27,OK,امثالكم,امثالكم
28,OK,ما,ما
29,OK,فرطنا,فرطنا
30,SUB,في,فى
31,OK,الكتاب,الكتاب
32,OK,من,من
33,SUB,شيء,شىء
34,OK,وقوله,وقوله
35,SUB,وجعل,وجعلنا
36,OK,منهم,منهم
37,OK,القردة,القردة
38,SUB,والخنازير,الخنازير
39,OK,وعبد,وعبد
40,OK,الطاغوت,الطاغوت
41,OK,وقوله,وقوله
42,OK,فقلنا,فقلنا
43,OK,لهم,لهم
44,OK,كونوا,كونوا
45,OK,قردة,قردة
46,OK,خاسئين,خاسئين
47,OK,وقوله,وقوله
48,OK,يوم,يوم
49,SUB,تشهد,نشهد
50,OK,عليهم,عليهم
51,OK,السنتهم,السنتهم
52,OK,وايديهم,وايديهم
53,OK,وارجلهم,وارجلهم
54,OK,بما,بما
55,OK,كانوا,كانوا
56,OK,يعملون,يعملون
57,OK,وقوله,وقوله
58,OK,وقالوا,وقالوا
59,OK,لجلودهم,لجلودهم
60,OK,لم,لم
61,OK,شهدتم,شهدتم
62,OK,علينا,علينا
63,OK,قالوا,قالوا
64,OK,انطقنا,انطقنا
65,OK,الله,الله
66,SUB,الذي,الذى
67,OK,انطق,انطق
68,OK,كل,كل
69,SUB,شيء,شىء
70,SUB,وقوله,وقو
71,INS,,له
72,OK,ونحشرهم,ونحشرهم
73,OK,يوم,يوم
74,OK,القيامة,القيامة
75,OK,على,على
76,OK,وجوههم,وجوههم
77,OK,عميا,عميا
78,OK,وبكما,وبكما
79,SUB,وصما,وصماما
80,SUB,ماواهم,ويهم
81,OK,جهنم,جهنم
82,OK,كلما,كلما
83,OK,خبت,خبت
84,OK,زدناهم,زدناهم
85,OK,سعيرا,سعيرا
86,INS,,و
87,SUB,وقوله,قول
88,INS,,هو
89,SUB,واذا,اذا
90,OK,الوحوش,الوحوش
91,DEL,حشرت,
92,SUB,اشارة,حشرتاشارة
93,OK,الى,الى
94,OK,انقلاب,انقلاب
95,OK,جواهر,جواهر
96,OK,نفوسهم,نفوسهم
97,OK,الى,الى
98,OK,نفوس,نفوس
99,OK,الوحوش,الوحوش
100,OK,لغلبة,لغلبة
101,OK,صفاتها,صفاتها
102,OK,عليهم,عليهم
103,OK,فتصورت,فتصورت
104,OK,نفوسهم,نفوسهم
105,SUB,في,فى
106,OK,القيامة,القيامة
107,OK,بصورة,بصورة
108,OK,الحيوانات,الحيوانات
109,OK,الوحشية,الوحشية
110,OK,المناسبة,المناسبة
111,SUB,لاخلاقها,لاخلاقه
112,SUB,وهيئات,اوهيئات
113,OK,نفوسها,نفوسها
114,OK,وكذا,وكذا
115,OK,قوله,قوله
116,OK,يا,يا
117,OK,معشر,معشر
118,OK,الجن,الجن
119,OK,قد,قد
120,OK,استكثرتم,استكثرتم
121,OK,من,من
122,OK,الانس,الانس
123,OK,وقوله,وقوله
124,SUB,يومئذ,يوم
125,OK,يصدر,يصدر
126,OK,الناس,الناس
127,OK,اشتاتا,اشتاتا
128,OK,ليروا,ليروا
129,OK,اعمالهم,اعمالهم
130,OK,وقوله,وقوله
131,OK,ونحشر,ونحشر
132,OK,المجرمين,المجرمين
133,OK,يومئذ,يومئذ
134,OK,زرقا,زرقا
135,OK,وقوله,وقوله
136,INS,,و
137,SUB,ونحشره,نحشره
138,SUB,يوم,بوم
139,OK,القيامة,القيامة
140,OK,اعمى,اعمى
141,OK,وقوله,وقوله
142,SUB,يسحبون,بسحب
143,INS,,ون
144,SUB,في,فى
145,OK,الحميم,الحميم
146,OK,ثم,ثم
147,SUB,في,فى
148,OK,النار,النار
149,OK,يسجرون,يسجرون
150,OK,وقوله,وقوله
