,operation,one,two
0,INS,,٧
1,INS,,اسرار
2,INS,,الايات
3,OK,كرمنا,كرمنا
4,SUB,بني,بنى
5,OK,ادم,ادم
6,OK,الاية,الاية
7,OK,فكذا,فكذا
8,OK,جعل,جعل
9,OK,قوة,قوة
10,OK,العقل,العقل
11,OK,والمعرفة,والمعرفة
12,OK,غاية,غاية
13,OK,وجود,وجود
14,OK,الانسان,الانسان
15,OK,والغرض,والغرض
16,OK,منه,منه
17,OK,اذ,اذ
18,OK,ليس,ليس
19,OK,فضل,فضل
20,OK,الانسان,الانسان
21,OK,بقوة,بقوة
22,OK,الجسم,الجسم
23,OK,فالفيل,فالفيل
24,OK,والبعير,والبعير
25,OK,اقوى,اقوى
26,OK,منه,منه
27,SUB,اجساما,اجسام
28,INS,,ا
29,OK,ولا,ولا
30,OK,بطول,بطول
31,OK,البقاء,البقاء
32,SUB,في,فى
33,OK,الدنيا,الدنيا
34,OK,فالنسر,فالنسر
35,OK,والفيل,والفيل
36,OK,اطول,اطول
37,OK,منه,منه
38,OK,عمرا,عمرا
39,OK,ولا,ولا
40,OK,بقوة,بقوة
41,OK,الغضب,الغضب
42,OK,وشدة,وشدة
43,OK,البطش,البطش
44,OK,فالاسد,فالاسد
45,OK,والنمر,والنمر
46,OK,منه,منه
47,OK,اشد,اشد
48,OK,بطشا,بطشا
49,OK,ولا,ولا
50,OK,باللباس,باللباس
51,INS,,و
52,SUB,والزينة,الزينة
53,SUB,فالطاوس,فالط
54,INS,,اوس
55,OK,والدراج,والدراج
56,OK,احسن,احسن
57,OK,منه,منه
58,OK,لباسا,لباسا
59,OK,ولا,ولا
60,OK,بقوة,بقوة
61,OK,النكاح,النكاح
62,SUB,فالحمار,فالحمارو
63,SUB,والعصفور,العصفور
64,OK,اقوى,اقوى
65,OK,منه,منه
66,OK,نكاحا,نكاحا
67,OK,ولا,ولا
68,OK,بكثرة,بكثرة
69,OK,الذهب,الذهب
70,OK,والفضة,والفضة
71,OK,فالمعادن,فالمعادن
72,OK,والجبال,والجبال
73,OK,اكثر,اكثر
74,SUB,منه,من
75,SUB,ذهبا,هذهبا
76,OK,وفضة,وفضة
77,OK,وما,وما
78,OK,احسن,احسن
79,OK,قول,قول
80,OK,الشاعر,الشاعر
81,SUB,لو,لولا
82,DEL,لا,
83,OK,العقول,العقول
84,OK,لكان,لكان
85,OK,ادنى,ادنى
86,OK,ضيغم,ضيغم
87,OK,ادنى,ادنى
88,SUB,الى,الـى
89,SUB,شرف,شر
90,SUB,من,فمن
91,OK,الانسان,الانسان
92,OK,لما,لما
93,OK,تفاضلت,تفاضلت
94,OK,النفوس,النفوس
95,OK,ودبرت,ودبرت
96,SUB,ايدي,ايدى
97,OK,الكماة,الكماة
98,SUB,عوالي,عوالى
99,OK,المران,المران
100,OK,وليس,وليس
101,OK,فضل,فضل
102,OK,الناس,الناس
103,OK,على,على
104,OK,غيره,غيره
105,OK,بعنصره,بعنصره
106,OK,الموجود,الموجود
107,OK,منه,منه
108,OK,كما,كما
109,OK,زعم,زعم
110,OK,ابليس,ابليس
111,OK,اللعين,اللعين
112,OK,حيث,حيث
113,OK,قال,قال
114,SUB,خلقتني,خلقتنى
115,OK,من,من
116,OK,نار,نار
117,OK,وخلقته,وخلقته
118,OK,من,من
119,OK,طين,طين
120,OK,بل,بل
121,OK,ذلك,ذلك
122,OK,بما,بما
123,OK,خصه,خصه
124,OK,الله,الله
125,INS,,ن
126,SUB,تعالى,عالى
127,OK,من,من
128,OK,المعنى,المعنى
129,SUB,الذي,الذى
130,OK,ضمنه,ضمنه
131,OK,فيه,فيه
132,OK,والامر,والامر
133,SUB,الذي,الذى
134,OK,اعطاه,اعطاه
135,OK,له,له
136,OK,وبه,وبه
137,OK,استحق,استحق
138,OK,سجدة,سجدة
139,OK,الملائكة,الملائكة
140,OK,فاشار,فاشار
141,OK,اليه,اليه
142,OK,بقوله,بقوله
143,OK,تعالى,تعالى
144,OK,فاذا,فاذا
145,OK,سويته,سويته
146,OK,ونفخت,ونفخت
147,OK,فيه,فيه
148,OK,من,من
149,SUB,روحي,روحى
150,OK,فقعوا,فقعوا
151,OK,له,له
152,OK,ساجدين,ساجدين
153,INS,,و
154,SUB,والملئكة,الملئكةلما
155,DEL,لما,
156,OK,تنبهوا,تنبهوا
157,OK,بذلك,بذلك
158,OK,فاذعنوا,فاذعنوا
159,OK,وسجدوا,وسجدوا
160,OK,له,له
161,OK,كما,كما
162,OK,امرهم,امرهم
163,OK,الله,الله
164,INS,,و
165,SUB,وابليس,ابليس
166,SUB,لما,لم
167,SUB,نظر,انظر
168,OK,ظاهر,ظاهر
169,OK,ادم,ادم
170,INS,,و
171,SUB,ومبدا,مبدء
172,OK,امره,امره
173,OK,تغلظ,تغلظ
174,OK,وتعامى,وتعامى
175,OK,فيما,فيما
176,OK,ذكره,ذكره
177,OK,الله,الله
178,INS,,ن
179,SUB,تعالى,عالى
180,OK,ولم,ولم
181,OK,يتامل,يتامل
182,OK,المعنى,المعنى
183,SUB,الذي,الذى
184,OK,ضمنه,ضمنه
185,OK,الله,الله
186,OK,فيه,فيه
187,OK,والعاقبة,والعاقبة
188,SUB,التي,التى
189,OK,حوله,حوله
190,OK,الله,الله
191,OK,اليها,اليها
192,SUB,ابى,ايى
193,OK,واستكبر,واستكبر
194,OK,وقد,وقد
195,OK,اقتدى,اقتدى
196,SUB,بابليس,باب
197,INS,,ليس
198,OK,الكفار,الكفار
199,SUB,في,فى
200,OK,رد,رد
201,OK,الانبياء,الانبياء
202,OK,حيث,حيث
203,OK,قالوا,قالوا
204,OK,ما,ما
205,OK,هذا,هذا
206,OK,الا,الا
207,OK,بشر,بشر
208,OK,مثلكم,مثلكم
209,OK,يريد,يريد
210,OK,ان,ان
211,OK,يتفضل,يتفضل
212,OK,عليكم,عليكم
213,OK,وقوله,وقوله
214,SUB,ما,وما
215,OK,لهذا,لهذا
216,OK,الرسول,الرسول
217,OK,ياكل,ياكل
218,OK,الطعام,الطعام
219,SUB,ويمشي,ويمشى
220,SUB,في,فى
221,OK,الاسواق,الاسواق
222,OK,ونبه,ونبه
223,OK,الله,الله
224,OK,تعالى,تعالى
225,OK,ان,ان
226,OK,الاعتبار,الاعتبار
227,OK,بفضلهم,بفضلهم
228,OK,ليس,ليس
229,OK,بظاهر,بظاهر
230,OK,ابدانهم,ابدانهم
231,OK,وانما,وانما
232,OK,ذلك,ذلك
233,OK,لمعنى,لمعنى
234,OK,مستودع,مستودع
235,SUB,في,فى
236,OK,نفوسهم,نفوسهم
237,OK,تعمى,تعمى
238,OK,الكفار,الكفار
239,OK,عنها,عنها
240,SUB,فقال,فقالو
241,SUB,وتراهم,نريهم
242,OK,ينظرون,ينظرون
243,OK,اليك,اليك
244,OK,وهم,وهم
245,OK,لا,لا
246,OK,يبصرون,يبصرون
247,SUB,اي,اى
248,OK,لا,لا
249,OK,يعرفون,يعرفون
250,OK,ما,ما
251,OK,فضلهم,فضلهم
252,OK,الله,الله
253,OK,به,به
254,OK,ومن,ومن
255,OK,يؤت,يؤت
256,OK,الحكمة,الحكمة
257,OK,فقد,فقد
258,SUB,اوتي,اوتى
259,OK,خيرا,خيرا
260,OK,كثيرا,كثيرا
261,OK,وما,وما
262,OK,يذكر,يذكر
263,OK,الا,الا
264,OK,اولوا,اولوا
265,SUB,الالباب,الالبا
266,SUB,ذلك,بذلك
267,OK,فضل,فضل
268,OK,الله,الله
269,OK,يؤتيه,يؤتيه
270,OK,من,من
271,OK,يشاء,يشاء
272,OK,والله,والله
273,OK,ذو,ذو
274,OK,الفضل,الفضل
275,OK,العظيم,العظيم
