,operation,one,two
0,OK,المشهد,المشهد
1,OK,الثاني,الثاني
2,OK,في,في
3,OK,الاشارة,الاشارة
4,OK,الى,الى
5,OK,علم,علم
6,OK,الساعة,الساعة
7,OK,وسر,وسر
8,OK,القيامة,القيامة
9,OK,وفيه,وفيه
10,OK,قواعد,قواعد
11,OK,قاعدة,قاعدة
12,OK,في,في
13,OK,معنى,معنى
14,OK,الساعة,الساعة
15,OK,قال,قال
16,OK,صاحب,صاحب
17,OK,الكشف,الكشف
18,OK,انما,انما
19,OK,سميت,سميت
20,OK,الساعة,الساعة
21,OK,ساعة,ساعة
22,OK,لانها,لانها
23,OK,تسعى,تسعى
24,OK,اليها,اليها
25,OK,النفوس,النفوس
26,OK,لا,لا
27,OK,بقطع,بقطع
28,OK,المسافات,المسافات
29,OK,المكانية,المكانية
30,OK,بل,بل
31,OK,بقطع,بقطع
32,OK,الانفاس,الانفاس
33,OK,الزمانية,الزمانية
34,OK,بحركة,بحركة
35,OK,جوهرية,جوهرية
36,SUB,ذاتية,ذانية
37,OK,وتوجه,وتوجه
38,OK,غريزي,غريزي
39,OK,الى,الى
40,OK,الله,الله
41,OK,تعالى,تعالى
42,OK,كما,كما
43,OK,بينا,بينا
44,OK,في,في
45,OK,لمية,لمية
46,OK,ضرورة,ضرورة
47,OK,الموت,الموت
48,SUB,الطبيعي,الطبيعى
49,OK,فمن,فمن
50,SUB,مات,ما
51,SUB,وصلت,توصلت
52,OK,اليه,اليه
53,OK,ساعته,ساعته
54,OK,وقامت,وقامت
55,OK,قيامته,قيامته
56,OK,وهي,وهي
57,OK,ساعة,ساعة
58,OK,القيامة,القيامة
59,OK,الصغرى,الصغرى
60,OK,وعلى,وعلى
61,OK,هذا,هذا
62,OK,القياس,القياس
63,OK,حصول,حصول
64,OK,يوم,يوم
65,OK,القيامة,القيامة
66,OK,العظمى,العظمى
67,OK,والطامة,والطامة
68,OK,الكبرى,الكبرى
69,OK,التي,التي
70,OK,لساعات,لساعات
71,OK,الانفاس,الانفاس
72,OK,كاليوم,كاليوم
73,OK,للساعات,للساعات
74,OK,او,او
75,OK,كالسنة,كالسنة
76,OK,للايام,للايام
77,OK,واعلم,واعلم
78,OK,ان,ان
79,OK,اهل,اهل
80,OK,المعرفة,المعرفة
81,OK,واليقين,واليقين
82,OK,لا,لا
83,OK,يشكون,يشكون
84,OK,في,في
85,OK,امر,امر
86,OK,الساعة,الساعة
87,OK,ولا,ولا
88,OK,ينتظرون,ينتظرون
89,OK,قيامها,قيامها
90,OK,كانتظار,كانتظار
91,OK,اهل,اهل
92,OK,الحجاب,الحجاب
93,OK,والغفلة,والغفلة
94,OK,الذين,الذين
95,OK,يشكون,يشكون
96,OK,في,في
97,OK,وقوعها,وقوعها
98,SUB,ويسالون,ويسئلون
99,OK,عن,عن
100,OK,وقتها,وقتها
101,OK,ويقولون,ويقولون
102,OK,متى,متى
103,OK,هذا,هذا
104,OK,الوعد,الوعد
105,OK,ان,ان
106,OK,كنتم,كنتم
107,OK,صادقين,صادقين
108,OK,بل,بل
109,OK,اهل,اهل
110,OK,اليقين,اليقين
111,OK,يستعدون,يستعدون
112,SUB,لقاءها,لقائها
113,OK,ويرونها,ويرونها
114,OK,كانها,كانها
115,OK,قائمة,قائمة
116,OK,عليهم,عليهم
117,OK,كما,كما
118,OK,في,في
119,OK,قوله,قوله
120,OK,تعالى,تعالى
121,OK,وما,وما
122,OK,يدريك,يدريك
123,OK,لعل,لعل
124,OK,الساعة,الساعة
125,OK,قريب,قريب
126,OK,يستعجل,يستعجل
127,OK,بها,بها
128,OK,الذين,الذين
129,OK,لا,لا
130,OK,يؤمنون,يؤمنون
131,OK,بها,بها
132,OK,والذين,والذين
133,OK,امنوا,امنوا
134,OK,مشفقون,مشفقون
135,OK,منها,منها
136,OK,ويعلمون,ويعلمون
137,OK,انها,انها
138,OK,الحق,الحق
139,OK,الا,الا
140,OK,ان,ان
141,OK,الذين,الذين
142,OK,يمارون,يمارون
143,OK,في,في
144,OK,الساعة,الساعة
145,OK,لفي,لفي
146,OK,ضلال,ضلال
147,OK,بعيد,بعيد
148,OK,وقوله,وقوله
149,OK,يسئلونك,يسئلونك
150,OK,عن,عن
151,OK,الساعة,الساعة
152,DEL,ايان,
153,DEL,مرساها,
154,OK,قل,قل
155,DEL,انما,
156,OK,علمها,علمها
157,OK,عند,عند
158,OK,ربي,ربي
159,INS,,في
160,INS,,كتاب
161,OK,لا,لا
162,OK,يجليها,يجليها
163,OK,لوقتها,لوقتها
164,OK,الا,الا
165,OK,هو,هو
166,OK,ثقلت,ثقلت
167,OK,في,في
168,SUB,السماوات,السموات
169,OK,والارض,والارض
170,OK,وقوله,وقوله
171,OK,ويقولون,ويقولون
172,OK,متى,متى
173,OK,هذا,هذا
174,OK,الوعد,الوعد
