,operation,one,two
0,DEL,اكانت,
1,DEL,وحدها,
2,SUB,وخيل,مل
3,SUB,اليه,السها
4,SUB,انه,نهي
5,SUB,يلاحظ,لاحفظ
6,OK,في,في
7,SUB,نظرات,نظارات
8,OK,البائع,البائع
9,OK,ولهجته,ولهجته
10,SUB,تلميحا,تلس
11,INS,,حاخ
12,SUB,خبيثا,ميثا
13,OK,يقول,يقول
14,SUB,له,لهما
15,DEL,ما,
16,SUB,لا,لاربد
17,DEL,يريد,
18,OK,ان,ان
19,OK,يعرفه,يعرفه
20,OK,ولا,ولا
21,SUB,يريد,ير
22,INS,,بدا
23,INS,,نبج
24,DEL,ان,
25,SUB,يجهله,وله
26,SUB,في,فى
27,SUB,الوقت,ال
28,INS,,رقت
29,OK,نفسه,نفسه
30,SUB,فسلبته,فسلته
31,OK,تلك,تلك
32,OK,الملاحظة,الملاحظة
33,OK,كل,كل
34,SUB,طمانينة,بطمانينة
35,OK,الى,الى
36,OK,ما,ما
37,OK,سيقوله,سيقوله
38,OK,البائع,البائع
39,OK,من,من
40,OK,خبر,خبر
41,OK,مقبول,مقبول
42,OK,او,او
43,OK,خبر,خبر
44,OK,مرفوض,مرفوض
45,OK,وود,وود
46,OK,لو,لو
47,OK,انه,انه
48,OK,يسكت,يسكت
49,OK,فلا,فلا
50,SUB,يجيب,جيشبى
51,DEL,بشيء,
52,OK,ولكن,ولكن
53,OK,البائع,البائع
54,DEL,لم,
55,SUB,يزد,ميزد
56,SUB,على,علان
57,DEL,ان,
58,OK,هز,هز
59,OK,راسه,راسه
60,OK,وقال,وقال
61,OK,لا,لا
62,SUB,ادري,ادرى
63,OK,كانت,كانت
64,OK,الى,الى
65,OK,جانبها,جانبها
66,OK,سيدة,سيدة
67,OK,ولعلها,ولعلها
68,OK,كانت,كانت
69,OK,معها,معها
70,SUB,فاندفع,فاندفح
71,OK,من,من
72,SUB,صاحبنا,ص
73,INS,,حسان
74,INS,,او
75,SUB,سؤال,ال
76,SUB,اخر,اخرا
77,DEL,كما,
78,OK,اندفع,اندفع
79,OK,السؤال,السؤال
80,OK,الاول,الاول
81,DEL,وهو,
82,OK,يغالط,يغالط
83,OK,نفسه,نفسه
84,DEL,ويحسب,
85,SUB,انه,وعسبانه
86,SUB,يتهكم,يهكا
87,DEL,او,
88,SUB,يريد,ويربد
89,OK,من,من
90,SUB,البائع,الم
91,SUB,ان,ا
92,INS,,ا
93,SUB,يحسبه,نحسبهم
94,SUB,متهكما,هكا
95,OK,غير,غير
96,OK,جاد,جاد
97,SUB,في,فى
98,OK,مطاولة,مطاولة
99,OK,الحديث,الحديث
100,SUB,جانبها,عانا
101,SUB,اي,اى
102,OK,جانب,جانب
103,SUB,ان,ارن
104,SUB,للانسان,الانسان
105,OK,جانبين,جانبين
106,OK,لا,لا
107,OK,جانبا,جانبا
108,OK,واحدا,واحدا
109,DEL,كما,
110,SUB,تعلم,اتعر
111,SUB,وهنا,وهناظور
112,DEL,ظهر,
113,OK,من,من
114,OK,البائع,البائع
115,SUB,الخبيث,اميت
116,OK,انه,انه
117,OK,فهم,فهم
118,OK,كل,كل
119,OK,ما,ما
120,OK,هنالك,هنالك
121,OK,من,من
122,OK,الشك,الشك
123,OK,والاستطلاع,والاستطلاع
124,OK,فقد,فقد
125,OK,عودته,عودته
126,OK,صناعته,صناعته
127,OK,امثال,امثال
128,OK,هذه,هذه
129,OK,المواقف,المواقف
130,OK,وامثال,وامثال
131,OK,هذه,هذه
132,OK,الاسئلة,الاسئلة
133,OK,وامثال,وامثال
134,OK,هذه,هذه
135,OK,الشكوك,الشكوك
136,DEL,فلم,
137,SUB,يفته,فريفته
138,SUB,ان,ار
139,INS,,اليك
140,OK,يستطلع,يستطلع
141,SUB,ويرتاب,ويرباب
142,INS,,٠
143,OK,ومن,ومن
144,INS,,ب
145,SUB,يدري,درى
146,OK,فلعله,فلعله
147,OK,كان,كان
148,OK,يرى,يرى
149,OK,بعينه,بعينه
150,OK,ما,ما
151,SUB,يدله,بدله
152,SUB,على,علان
153,DEL,ان,
154,SUB,البك,الـك
155,SUB,جدير,جدر
156,DEL,البك,
157,OK,بالاستطلاع,بالاستطلاع
158,INS,,وا
159,SUB,والارتياب,لارتاب
160,DEL,واشار,
161,SUB,بيده,فتمهل
162,SUB,الى,قليلا
163,DEL,احد,
164,SUB,الممرات,وقال
165,OK,كان,كان
166,OK,الى,الى
167,SUB,جانبها,جانها
168,INS,,ا
169,SUB,الاخر,لاخر
170,OK,هذا,هذا
171,SUB,الممر,المم
172,INS,,واشار
173,SUB,فتمهل,بيده
174,DEL,قليلا,
175,SUB,وقال,الى
176,INS,,احد
177,SUB,التي,الم
178,INS,,ما
179,INS,,رلى
180,OK,بين,بين
181,OK,الصفوف,الصفوف
