,operation,one,two
0,SUB,ولكني,ولكنى
1,OK,عدت,عدت
2,OK,فشعرت,فشعرت
3,SUB,اني,اى
4,OK,سافرح,سافرح
5,SUB,بان,بانا
6,SUB,اسره,سره
7,OK,وان,وان
8,OK,جاء,جاء
9,OK,سروره,سروره
10,OK,من,من
11,OK,هذا,هذا
12,OK,الطريق,الطريق
13,OK,المهين,المهين
14,DEL,ثم,
15,OK,انقطعت,انقطعت
16,OK,هذه,هذه
17,OK,العلاقة,العلاقة
18,OK,على,على
19,OK,الرغم,الرغم
20,SUB,منها,ها
21,SUB,وعلى,وعل
22,SUB,الرغم,الرغمنه
23,DEL,منه,
24,SUB,وتمادت,وعادتما
25,DEL,بها,
26,OK,الوحدة,الوحدة
27,SUB,وهي,وهى
28,SUB,في,فى
29,SUB,دهشة,دهشرة
30,OK,مخيفة,مخيفة
31,SUB,فجعلت,علت
32,OK,تلتفت,تلتفت
33,OK,الى,الى
34,SUB,شاب,شا
35,DEL,وسيم,
36,SUB,من,ومن
37,OK,الجيران,الجيران
38,OK,ثم,ثم
39,OK,تمعن,تمعن
40,OK,في,في
41,OK,الالتفات,الالتفات
42,SUB,اليه,السه
43,OK,حتى,حتى
44,SUB,اصبح,ا
45,SUB,انتظاره,صالاره
46,OK,وهو,وهو
47,OK,عائد,عائد
48,OK,الى,الى
49,OK,منزله,منزله
50,OK,في,في
51,OK,الهزيع,الهزيع
52,OK,الاخير,الاخير
53,OK,من,من
54,OK,الليل,الليل
55,OK,شغلا,شغلا
56,OK,لها,لها
57,OK,شاغلا,شاغلا
58,SUB,في,فى
59,DEL,سارة,
60,DEL,اليقظة,
61,SUB,والمنام,القظةالمناوم
62,OK,واخذت,واخذت
63,OK,تحاسبه,تحاسبه
64,DEL,في,
65,SUB,طويتها,فىطويها
66,SUB,على,عل
67,OK,هذه,هذه
68,OK,السهرات,السهرات
69,OK,وتتخيل,وتتخيل
70,DEL,مع,
71,SUB,من,ممن
72,SUB,تكون,بؤرن
73,DEL,وكيف,
74,SUB,تكون,وكفركون
75,SUB,ويزيدها,وزبدها
76,OK,ذلك,ذلك
77,INS,,ب
78,OK,لجاجة,لجاجة
79,SUB,في,فال
80,SUB,الولع,ولي
81,SUB,ولجاجة,وله
82,SUB,في,اجةفالات
83,SUB,الانتظار,تظار
84,OK,ولم,ولم
85,SUB,يلبث,يلبت
86,OK,هذا,هذا
87,OK,الالتفات,الالتفات
88,SUB,منها,مبااريادى
89,SUB,ان,ال
90,DEL,ادى,
91,SUB,الى,الا
92,DEL,الالتفات,
93,DEL,منه,
94,SUB,ثم,لتم
95,OK,الى,الى
96,SUB,التحية,الت
97,SUB,ثم,حمة
98,SUB,الى,فمالى
99,SUB,لقاء,لقاذوى
100,DEL,جنوني,
101,SUB,في,ف
102,SUB,المنزل,النزل
103,SUB,الذي,الذى
104,SUB,يحيطها,حيطها
105,SUB,فيه,فهال
106,SUB,الال,الو
107,SUB,والاقربون,اقربون
108,OK,وكانت,وكانت
109,OK,هذه,هذه
110,OK,المغامرة,المغامرة
111,OK,العجيبة,العجيبة
112,SUB,هي,هال
113,SUB,العلاج,علاج
114,OK,الباتر,الباتر
115,OK,لذلك,لذلك
116,OK,الجنون,الجنون
117,OK,العجيب,العجيب
118,OK,وراح,وراح
119,SUB,صاحبنا,صاحب
120,INS,,ناب
121,SUB,يذكر,ذكر
122,OK,كيف,كيف
123,OK,اجتمع,اجتمع
124,OK,بها,بها
125,OK,اول,اول
126,OK,مرة,مرة
127,OK,ويذكر,ويذكر
128,DEL,ما,
129,SUB,تحدثت,اعدثتبها
130,SUB,به,لهفا
131,SUB,اليه,ولو
132,DEL,في,
133,SUB,اول,باضت
134,SUB,خلوة,خاربة
135,OK,لم,لم
136,DEL,يطل,
137,SUB,بهما,يطلبهما
138,SUB,الجلوس,الجو
139,INS,,س
140,SUB,يومئذ,يومثذ
141,SUB,حتى,حى
142,OK,استاذنت,استاذنت
143,DEL,في,
144,SUB,الانصراف,فالانصراف
145,SUB,لانها,لامها
146,OK,ذاهبة,ذاهبة
147,DEL,الى,
148,SUB,موعد,الموعد
149,OK,مع,مع
150,OK,صديق,صديق
151,OK,وارته,وارته
152,SUB,خطابا,خطارا
153,OK,من,من
154,OK,ذلك,ذلك
155,OK,الصديق,الصديق
156,SUB,يقول,يقولها
157,DEL,لها,
158,OK,فيه,فيه
159,OK,انه,انه
160,SUB,يشتري,يشرى
161,DEL,في,
162,SUB,ذلك,فذلك
163,SUB,اليوم,الى
164,SUB,سيارة,اذ
165,INS,,س
166,INS,,ز
167,INS,,ه
168,SUB,ويحب,وعبا
169,INS,,نيست
170,INS,,انسراب
171,SUB,ان,او
172,DEL,يستانسبرايها,
173,SUB,وبذوقها,بذرقها
174,SUB,في,فى
175,SUB,اختيار,اختار
176,OK,اللون,اللون
177,OK,والطراز,والطراز
178,OK,فاذن,فاذن
179,INS,,لها
180,SUB,لهاصاحبنا,صاحبنا
181,OK,وهو,وهو
182,OK,يقول,يقول
183,INS,,مازحا
184,OK,هذا,هذا
185,OK,موعد,موعد
186,SUB,يرشحك,يرت
187,INS,,كل
188,SUB,لصناعة,صناعة
189,SUB,مفيدة,مضدة
190,SUB,فلا,فلام
191,SUB,تهمليه,له
